Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
intravenous,02.08.2021,2021.0,authorised,australia,approved,14.07.2022,2022,neoplasms; diseases of the genitourinary system,auspar-opdivo-230606.pdf,biologics,opdivo,"opdivo, as monotherapy, is indicated for the adjuvant treatment of patients with muscle invasive urothelial carcinoma (miuc) who are at high risk of recurrence after undergoing radical resection of miuc.",<urothelial carcinoma>,yes,"opdivo, as monotherapy, is indicated for the adjuvant treatment of patients with muscle invasive urothelial carcinoma (miuc) who are at high risk of recurrence after undergoing radical resection of miuc.",<urothelial carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868, 318057",nivolumab,yes,no,concentrate,pm-2021-02518-1-4,,TGA
infusion,31.03.2022,2022.0,authorised,australia,approved,17.02.2023,2023,neoplasms; diseases of the respiratory system,auspar-opdivo-240903.pdf,biologics,opdivo,neoadjuvant treatment of patients with resectable non-small cell lung cancer (nsclc),<lung neoplasms>,yes,neoadjuvant treatment of patients with resectable non-small cell lung cancer (nsclc),<non-small cell lung carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868, 318057",nivolumab,yes,no,concentrate,pm-2022-00374-1-4,,TGA
oral,18.12.2018,2018.0,authorised,ema,approved,17.10.2019,2019,diseases of the musculoskeletal system and connective tissue,rinvoq-epar-public-assessment-report_en.pdf,small molecule,rinvoq,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to one or more disease-modifying anti-rheumatic drugs (dmards)",<rheumatoid arthritis>,no,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to one or more disease-modifying anti-rheumatic drugs (dmards)",<rheumatoid arthritis>,abbvie deutschland gmbh & co. kg,abbvie,ema/608624/2019,upadacitinib,no,no,tablet,emea/h/c/004760/0000,na,EMA
oral,28.10.2020,2020.0,authorised,japan,approved,30.07.2021,2021,diseases of the skin,000250304.pdf,small molecule,rinvoq,atopic dermatitis that have an inadequate response to conventional treatments,"<dermatitis, atopic>",yes,,not reported,abbvie gk,abbvie,,upadacitinib hydrate,yes,no,tablet,,,PMDA
oral,17.06.2020,2020.0,authorised (under additional monitoring),swissmedic,approved,23.03.2021,2021,diseases of the musculoskeletal system and connective tissue,swisspar_rinvoq_as_final.pdf,small molecule,rinvoq,rinvoq is indicated for the treatment of active ankylosing spondylitis in adult patients who have responded inadequately to non-steroidal anti-inflammatory drugs (nsaids).,<ankylosing spondylitis>,yes,rinvoq is used for the treatment of adults with active ankylosing spondylitis who responded inadequately to conventional therapy.,<ankylosing spondylitis>,abbvie ag,abbvie,67257,upadacitinib,yes,no,tablet,,na,Swissmedic
oral,11.01.2019,2019.0,authorised,swissmedic,approved,20.01.2020,2020,diseases of the musculoskeletal system and connective tissue,swisspar_rinvoq_final.pdf,small molecule,rinvoq,"rinvoq is indicated for the treatment of adults with moderately to severely active rheumatoid arthritis, who had an inadequate response or are intolerant to a treatment with one or more conventional synthetic disease-modifying anti-rheumatic drugs (csdmard).",<rheumatoid arthritis>,no,rinvoq is indicated for the treatment of adults with moderately to severely active rheumatoid arthritis.,<rheumatoid arthritis>,abbvie ag,abbvie,67257,"upadacitinib, upadacitinib hemihydrate",no,no,tablet,,na,Swissmedic
oral,19.10.2020,2020.0,authorised,swissmedic,approved,26.11.2021,2021,diseases of the skin,swisspar_rinvoq_ie.pdf,small molecule,rinvoq,rinvoq is indicated for the treatment of moderate to severe atopic dermatitis in adults when conventional topical drug therapy does not provide adequate disease control or cannot be used.,"<dermatitis, atopic>",yes,rinvoq is indicated for the treatment of moderate to severe atopic dermatitis in adults who are candidates for systemic therapy.,"<dermatitis, atopic>",abbvie ag,abbvie,67257,upadacitinib as upadacitinib hemihydrate,yes,no,tablet,,na,Swissmedic
oral,14.10.2022,2022.0,authorised,swissmedic,approved,07.06.2024,2024,diseases of the digestive system,swisspar_rinvoq_ie_colitis_ulerosa.pdf,small molecule,rinvoq,"rinvoq is indicated for the treatment of adult patients with moderately to severely active ulcerative colitis who have had an inadequate response, lost response, or were intolerant to at least 1 biologic agent, or for whom such a therapy is contraindicated.",<ulcerative colitis>,yes,"rinvoq is indicated for the treatment of adult patients with moderately to severely active ulcerative colitis who have had an inadequate response, lost response, or were intolerant to either conventional therapy or a biologic agent.","<colitis, ulcerative>",abbvie ag,abbvie,67257,upadacitinib,yes,no,tablet,,na,Swissmedic
oral,01.11.2022,2022.0,authorised,swissmedic,approved,07.06.2024,2024,diseases of the digestive system,swisspar_rinvoq_morbus_crohn.pdf,small molecule,rinvoq,"treatment of adult patients with moderately to severely active crohn’s disease who have had an inadequate response, lost response, or were intolerant to at least 1 biologic agent, or for whom such a therapy is contraindicated.",<crohn disease>,yes,"treatment of adult patients with moderately to severely active crohn's disease who have responded inadequately to, no longer respond to, or are intolerant of conventional therapy or a biologic, or for whom such therapies are inadvisable.",<crohn disease>,abbvie ag,abbvie,67257,upadacitinib as upadacitinib hemihydrate,yes,no,tablet,,na,Swissmedic
oral,16.06.2020,2020.0,authorised (under additional monitoring),swissmedic,approved,23.03.2021,2021,diseases of the musculoskeletal system and connective tissue,swisspar_rinvoq_psor_arthr_final.pdf,small molecule,rinvoq,"rinvoq is indicated for the treatment of active psoriatic arthritis in adult patients who have responded inadequately to, or who are intolerant to one or more dmards. rinvoq may be used as monotherapy or in combination with non-biologic dmards.","<arthritis, psoriatic>",yes,"rinvoq is used to treat adults with active psoriatic arthritis who have responded poorly to, or cannot tolerate, treatment with one or more disease-modifying anti-rheumatic drugs (dmards). rinvoq may be used as monotherapy or in combination with non-biological dmards. rinvoq inhibits the progression of structural damage and improves physical functions.","<arthritis, psoriatic>",abbvie ag,abbvie,67257,upadacitinib,yes,no,tablet,,na,Swissmedic
oral,02.11.2020,2020.0,authorised (under additional monitoring),australia,approved,17.09.2021,2021,diseases of the skin,auspar-rinvoq-230306.pdf,small molecule,rinvoq,treatment of moderate to severe atopic dermatitis in adults and adolescents aged 12 years and above who weigh at least 40 kg,"<dermatitis, atopic>",yes,treatment of moderate to severe atopic dermatitis in adults and adolescents aged 12 years and above who weigh at least 40 kg,"<dermatitis, atopic>",abbvie pty ltd,abbvie,"312687, 346215",upadacitinib,yes,no,tablet,pm-2020-04791-1-1,,TGA
oral,28.02.2022,2022.0,authorised,australia,approved,06.01.2023,2023,diseases of the musculoskeletal system and connective tissue,auspar-rinvoq-240821.pdf,small molecule,rinvoq,"treatment of adults with active non-radiographic axial spondyloarthritis with objective signs of inflammation as indicated by elevated c-reactive protein (crp) and/or magnetic resonance imaging (mri) change, who have responded inadequately to, or are intolerant to nonsteroidal anti-inflammatory drugs (nsaids).","<arthritis, spondylarthritis>",yes,treatment of adults with active non-radiographic axial spondyloarthritis with objective signs of inflammation.,"<arthritis, spondylarthritis>",abbvie pty ltd,abbvie,"312687, 346215, 375857",upadacitinib,yes,no,tablet,pm-2022-00116-1-3,,TGA
oral,31.01.2019,2019.0,authorised,australia,approved,17.01.2020,2020,diseases of the musculoskeletal system and connective tissue,auspar-upadacitinib-200424.pdf,small molecule,rinvoq,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to, one or more disease-modifying anti-rheumatic drugs (dmards).",<rheumatoid arthritis>,no,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to, one or more disease-modifying anti-rheumatic drugs (dmards).",<rheumatoid arthritis>,abbvie pty ltd,abbvie,312687,upadacitinib,no,no,tablet,pm-2018-05603-1-3,na,TGA
oral,30.06.2020,2020.0,authorised (under additional monitoring),australia,approved,06.05.2021,2021,diseases of the musculoskeletal system and connective tissue; diseases of the skin,auspar-upadacitinib-210716.pdf,small molecule,rinvoq,psoriatic arthritis; ankylosing spondylitis,<psoriatic arthritis>; <ankylosing spondylitis>,yes,psoriatic arthritis; ankylosing spondylitis,<psoriatic arthritis>; <ankylosing spondylitis>,abbvie pty ltd,abbvie,312687,upadacitinib,yes,no,tablet,pm-2020-02479-1-3,,TGA
intramuscular,10.08.2022,2022.0,authorised,japan,approved,06.09.2022,2022,infectious and parasitic diseases,000249128.pdf,vaccine,spikevax,prevention of disease caused by sars-cov-2 infection (covid-19),<covid-19>,yes,prevention of disease caused by sars-cov-2 infection (covid-19),<sars-cov-2>,"moderna japan co., ltd.",moderna,,coronavirus modified uridine rna vaccine,no,no,suspension,,na,PMDA
intramuscular,09.02.2023,2023.0,authorised,japan,approved,15.06.2023,2023,infectious and parasitic diseases,000269293.pdf,vaccine,spikevax,prevention of disease caused by sars-cov-2 infection (covid-19),<coronavirus infections>,yes,prevention of disease caused by sars-cov-2 infection (covid-19),<sars-cov-2 infections>,"moderna japan co., ltd.",moderna,,coronavirus (sars-cov-2) rna vaccine,yes,no,suspension,,,PMDA
intramuscular,25.05.2023,2023.0,authorised,japan,approved,05.10.2023,2023,infectious and parasitic diseases,000274240.pdf,vaccine,spikevax,prevention of disease caused by sars-cov-2 infection (covid-19),<sars-cov-2 infections>,yes,prevention of disease caused by sars-cov-2 infection (covid-19),<sars-cov-2 infections>,"moderna japan co., ltd.",moderna,,coronavirus rna vaccine,yes,no,suspension,,,PMDA
intramuscular,12.11.2020,2020.0,authorised,swissmedic,approved,12.01.2021,2021,infectious and parasitic diseases,20211203_swisspar-spikevax.pdf,vaccine,spikevax,covid-19 vaccine moderna is indicated for active immunisation to prevent coronavirus disease 2019 (covid-19) caused by the sars-cov-2 virus in individuals 18 years of age and older.,<coronavirus disease 2019>,no,covid-19 vaccine moderna is indicated for active immunisation to prevent coronavirus disease 2019 (covid-19) caused by the sars-cov-2 virus in individuals 18 years of age and older.,<coronavirus disease 2019>,moderna switzerland gmbh,moderna,68267,cx-024414,yes,no,dispersion,,na,Swissmedic
intramuscular,08.07.2021,2021.0,authorised (under additional monitoring),australia,approved,03.09.2021,2021,infectious and parasitic diseases; diseases of the respiratory system,auspar-elasomeran-210903.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 12 years of age and older.,<coronavirus infections>,no,active immunisation to prevent covid-19 caused by sars-cov-2 in individuals 12-17 years of age and older.,<covid-19>,moderna australia pty ltd,moderna,370599,elasomeran,yes,no,suspension,pm-2021-02994-1-2,,TGA
intramuscular,25.11.2021,2021.0,authorised,australia,approved,17.02.2022,2022,infectious and parasitic diseases; diseases of the respiratory system,auspar-elasomeran-220221.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 years of age and older.,<coronavirus infections>,yes,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 years of age and older.,<coronavirus disease 2019>,moderna australia pty ltd,moderna,370599,elasomeran,yes,no,suspension,pm-2021-05269-1-2,,TGA
intramuscular,12.05.2022,2022.0,authorised (under additional monitoring),australia,approved,19.07.2022,2022,infectious and parasitic diseases,auspar-elasomeran-220727.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 months of age and older.,<coronavirus disease 2019>,yes,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 months of age and older.,<coronavirus disease 2019>,moderna australia pty ltd,moderna,"370599, 388244 and 388245",elasomeran,no,no,suspension,pm-2022-01792-1-2 and pm-2022-01760-1-2,na,TGA
intramuscular,08.11.2021,2021.0,authorised (under additional monitoring),australia,approved,07.12.2021,2021,infectious and parasitic diseases; diseases of the respiratory system,auspar-elasomeran-mrna-1273-211208.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 18 years of age and older.,<coronavirus infections>,yes,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 12 years of age and older.,<coronavirus disease 2019>,moderna australia pty ltd,moderna,370599,elasomeran,yes,no,suspension,,,TGA
intramuscular,08.07.2021,2021.0,authorised (under additional monitoring),australia,approved,09.08.2021,2021,infectious and parasitic diseases; diseases of the respiratory system,auspar-elasomeran.pdf,vaccine,spikevax,active immunisation to prevent covid-19 caused by sars-cov-2 in individuals 18 years of age and older.,<covid-19>,no,active immunisation to prevent covid-19 caused by sars-cov-2 in individuals 18 years of age and older.,<covid-19>,moderna australia pty ltd,moderna,370599,elasomeran,no,no,suspension,pm-2021-02994-1-2,na,TGA
intramuscular,08.03.2022,2022.0,authorised,australia,approved,19.10.2022,2022,infectious and parasitic diseases,auspar-spikevax-20221108.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 months of age and older.,<coronavirus infections>,yes,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 months of age and older.,<coronavirus disease 2019>,moderna australia pty ltd,moderna,370599,elasomeran,no,no,suspension,pm-2022-00685-1-2,na,TGA
intramuscular,19.01.2023,2023.0,authorised (under additional monitoring),australia,approved,21.04.2023,2023,infectious and parasitic diseases; diseases of the respiratory system,auspar-spikevax-230511.pdf,vaccine,spikevax,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 years of age and older.,<coronavirus disease 2019>,no,active immunisation to prevent coronavirus disease 2019 (covid-19) caused by sars-cov-2 in individuals 6 years of age and older.,<coronavirus disease 2019>,moderna australia pty ltd,moderna,"370599, 388244 and 388245",elasomeran,yes,no,suspension,pm-2022-05374-1-2,,TGA
intravenous,20.04.2016,2016.0,authorised,ema,approved,20.07.2017,2017,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,tecentriq-epar-public-assessment-report_en.pdf,biologics,tecentriq,tecentriq as monotherapy is indicated for the treatment of adult patients with locally advanced or metastatic urothelial carcinoma (uc) after prior platinum-containing chemotherapy or who are considered cisplatin ineligible; tecentriq as monotherapy is indicated for the treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (nsclc) after prior chemotherapy.,<urothelial carcinoma>; <non-small cell lung carcinoma>,no,tecentriq is indicated for the treatment of adult patients with locally advanced or metastatic urothelial carcinoma after prior chemotherapy or who are considered cisplatin ineligible; tecentriq is indicated for the treatment of adult patients with locally advanced or metastatic non-small cell lung cancer (nsclc) after prior chemotherapy.,<urothelial carcinoma>; <non-small-cell lung carcinoma>,roche registration limited,roche,ema/153102/2018,atezolizumab,no,no,concentrate,emea/h/c/004143/0000,na,EMA
intravenous,17.02.2017,2017.0,authorised,japan,approved,06.11.2017,2017,neoplasms; diseases of the respiratory system,000234771.pdf,biologics,tecentriq,unresectable advanced or recurrent non-small cell lung cancer,<non-small cell lung carcinoma>,no,unresectable advanced or recurrent non-small cell lung cancer,<non-small-cell lung carcinoma>,"chugai pharmaceutical co., ltd.",chugai,,atezolizumab,no,no,solution,,na,PMDA
intravenous,07.12.2018,2018.0,authorised,japan,approved,02.08.2019,2019,neoplasms; diseases of the respiratory system,000234772.pdf,biologics,tecentriq,unresectable advanced or recurrent non-small cell lung cancer; extensive-stage small cell lung cancer,<lung neoplasms>,yes,unresectable small cell lung cancer,<small cell lung carcinoma>,"chugai pharmaceutical co., ltd.",chugai,,atezolizumab,yes,yes,injection,,,PMDA
intravenous,21.12.2018,2018.0,authorised,japan,approved,07.08.2019,2019,neoplasms,000235286.pdf,biologics,tecentriq,"pd-l1-positive, hormone-receptor-negative and her2-negative inoperable or recurrent breast cancer",<breast neoplasms>,yes,pd-l1-positive inoperable or recurrent breast cancer,<breast neoplasms>,"chugai pharmaceutical co., ltd.",chugai,,atezolizumab,yes,no,injection,,,PMDA
intravenous,23.01.2019,2019.0,authorised,japan,approved,10.10.2019,2019,neoplasms; diseases of the respiratory system,000235287.pdf,biologics,tecentriq,unresectable advanced or recurrent non-small cell lung cancer; extensive-stage small cell lung cancer,<lung neoplasms>,yes,unresectable advanced or recurrent non-small cell lung cancer,<non-small-cell lung carcinoma>,"chugai pharmaceutical co., ltd.",chugai,,atezolizumab,yes,no,injection,,,PMDA
intravenous,29.07.2016,2016.0,authorised,australia,approved,26.07.2017,2017,neoplasms; diseases of the respiratory system; diseases of the genitourinary system,auspar-atezolizumab-180903.pdf,biologics,tecentriq,treatment of patients with locally advanced or metastatic non-small cell lung cancer (nsclc) with progression on or after prior chemotherapy.,<lung neoplasms>,no,treatment of patients with locally advanced or metastatic non-small cell lung cancer (nsclc) after prior chemotherapy and treatment of patients with locally advanced or metastatic urothelial carcinoma after prior chemotherapy.,<non-small cell lung carcinoma>; <urothelial carcinoma>,roche products pty ltd,roche,277120,atezolizumab,no,no,concentrate,pm-2016-02087-1-4,na,TGA
intravenous,01.04.2019,2019.0,authorised,australia,approved,13.02.2020,2020,neoplasms; diseases of the respiratory system,auspar-atezolizumab-200604.pdf,biologics,tecentriq,first line treatment of patients with metastatic non-squamous nsclc who do not have tumour egfr or alk genomic aberrations,<non-small cell lung carcinoma>,yes,first line treatment of patients with metastatic non-squamous nsclc who do not have tumour egfr or alk genomic aberrations,<non-small cell lung carcinoma>,roche products pty ltd,roche,277120 and 310681,atezolizumab,yes,no,concentrate,pm-2019-00505-1-4,,TGA
intravenous,27.06.2018,2018.0,authorised,ema,approved,26.04.2019,2019,diseases of the blood and blood-forming organs,ultomiris-epar-public-assessment-report_en.pdf,biologics,ultomiris,treatment of adult patients with paroxysmal nocturnal haemoglobinuria,<paroxysmal nocturnal hemoglobinuria>,no,treatment of adult patients with paroxysmal nocturnal haemoglobinuria,<paroxysmal nocturnal hemoglobinuria>,alexion europe sas,alexion,ema/chmp/220699/2019,ravulizumab,no,no,concentrate,emea/h/c/004954/0000,na,EMA
intravenous,15.05.2019,2019.0,authorised (under additional monitoring),swissmedic,approved,20.01.2020,2020,diseases of the blood and blood-forming organs,swisspar_ultomiris__.pdf,biologics,ultomiris,ultomiris is used in the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh): - in patients with haemolysis with one or more clinical symptom(s) indicative of high disease activity - in patients who are clinically stable after having been treated with eculizumab for at least the past 6 months,<paroxysmal nocturnal hemoglobinuria>,no,ultomiris is used in the treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh): - in patients with haemolysis with one or more clinical symptom(s) indicative of high disease activity - in patients who are clinically stable after having been treated with eculizumab for at least the past 6 months,<paroxysmal nocturnal hemoglobinuria>,alexion pharma gmbh,alexion,67278,ravulizumabum,yes,yes,concentrate,,european medicines agency ema,Swissmedic
intravenous,19.10.2022,2022.0,authorised (under additional monitoring),swissmedic,approved,29.08.2023,2023,diseases of the nervous system,swisspar_ultomiris_final.pdf,biologics,ultomiris,neuromyelitis optica spectrum disorder (nmosd),<neuromyelitis optica>,yes,neuromyelitis optica spectrum disorder (nmosd),<neuromyelitis optica>,alexion pharma gmbh,alexion,67278,ravulizumab,yes,yes,concentrate,,na,Swissmedic
intravenous,02.12.2020,2020.0,authorised (under additional monitoring),swissmedic,approved,24.08.2021,2021,diseases of the blood and blood-forming organs; diseases of the genitourinary system,swisspar_ultomiris_ie.pdf,biologics,ultomiris,"ultomiris is used in the treatment of patients weighing 10 kg and over with atypical haemolytic uraemic syndrome (ahus) who have not previously been treated with complement inhibitors (complement inhibitor-naïve patients) or have received eculizumab for at least 3 months, with evidence of a response to eculizumab.",<atypical hemolytic uremic syndrome>,yes,ultomiris is used in the treatment of patients with a body weight of 10 kg and over with atypical haemolytic uremic syndrome (ahus) who are complement inhibitor treatment-naïve or have received eculizumab for at least 3 months and have evidence of response to eculizumab,<atypical hemolytic uremic syndrome>,alexion pharma gmbh,alexion,67278,ravulizumab,yes,yes,concentrate,,european medicines agency ema,Swissmedic
intravenous,19.11.2021,2021.0,authorised (under additional monitoring),swissmedic,approved,14.07.2022,2022,diseases of the blood and blood-forming organs,swisspar_ultomiris_ie_final.pdf,biologics,ultomiris,ultomiris is used in the treatment of adult and paediatric patients with a body weight of 10 kg or above with paroxysmal nocturnal haemoglobinuria (pnh): in patients with haemolysis with one or more clinical symptom(s) indicative of high disease activity; in patients who are clinically stable after having been treated with eculizumab for at least the past 6 months.,<paroxysmal nocturnal hemoglobinuria>,yes,ultomiris is indicated in the treatment of adult and paediatric patients with a body weight of 10 kg or above with paroxysmal nocturnal haemoglobinuria (pnh): in patients with haemolysis with clinical symptom(s) indicative of high disease activity; in patients who are clinically stable after having been treated with eculizumab for at least the past 6 months.,<paroxysmal nocturnal hemoglobinuria>,alexion pharma gmbh,alexion,67278,ravulizumab,yes,yes,concentrate,,ema,Swissmedic
intravenous,02.01.2019,2019.0,authorised (under additional monitoring),australia,approved,08.10.2019,2019,diseases of the blood and blood-forming organs,auspar-ravulizumab-191113.pdf,biologics,ultomiris,treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh),<paroxysmal nocturnal hemoglobinuria>,no,treatment of adult patients with paroxysmal nocturnal haemoglobinuria (pnh),<paroxysmal nocturnal hemoglobinuria>,alexion pharmaceuticals australasia pty ltd,alexion,311926,ravulizumab,yes,yes,solution,pm-2018-05023-1-6,,TGA
intravenous,01.06.2021,2021.0,authorised (under additional monitoring),australia,approved,11.08.2022,2022,diseases of the blood and blood-forming organs; diseases of the genitourinary system,auspar-ultomiris-230522.pdf,biologics,ultomiris,paroxysmal nocturnal haemoglobinuria (pnh); atypical haemolytic uraemic syndrome (ahus),<paroxysmal nocturnal hemoglobinuria>; <hemolytic-uremic syndrome>,yes,treatment of paediatric patients with paroxysmal nocturnal haemoglobinuria (pnh) and patients with atypical haemolytic uraemic syndrome (ahus),<paroxysmal nocturnal hemoglobinuria>; <hemolytic-uremic syndrome>,alexion pharmaceuticals australasia pty ltd,alexion,"311926, 330566, 336710",ravulizumab,yes,yes,solution,pm-2021-01659-1-6,,TGA
intravenous,31.07.2023,2023.0,authorised,australia,approved,19.01.2024,2024,diseases of the nervous system,auspar-ultomiris-240708.pdf,biologics,ultomiris,treatment of adult patients with neuromyelitis optica spectrum disorder (nmosd) who are anti-aquaporin 4 (aqp4) antibody-positive,<neuromyelitis optica spectrum disorder>,yes,treatment of adult patients with neuromyelitis optica spectrum disorder (nmosd) who are anti-aquaporin 4 (aqp4) antibody-positive,<neuromyelitis optica spectrum disorder>,alexion pharmaceuticals australasia pty ltd,alexion,"311926, 330566, 336710",ravulizumab,yes,no,solution,pm-2023-02695-1-1,,TGA
oral,03.03.2016,2016.0,authorised,ema,approved,26.01.2017,2017,diseases of the musculoskeletal system and connective tissue,xeljanz-epar-public-assessment-report_en.pdf,small molecule,xeljanz,"xeljanz in combination with methotrexate (mtx) is indicated for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients who have responded inadequately to, or who are intolerant to one or more disease-modifying antirheumatic drugs.",<rheumatoid arthritis>,no,xeljanz in combination with methotrexate (mtx) is indicated for the treatment of moderate to severe active rheumatoid arthritis (ra) in adult patients who have had an inadequate response to mtx.,<rheumatoid arthritis>,pfizer limited,pfizer,ema/853224/2016,tofacitinib,no,no,tablet,emea/h/c/004214/0000,na,EMA
oral,01.12.2011,2011.0,authorised,japan,approved,13.03.2013,2013,diseases of the musculoskeletal system and connective tissue,000153609.pdf,small molecule,xeljanz,rheumatoid arthritis in patients who have not adequately responded to conventional treatments,<rheumatoid arthritis>,no,rheumatoid arthritis in patients who have not adequately responded to conventional treatments,<rheumatoid arthritis>,pfizer japan inc.,pfizer,,tofacitinib citrate,no,no,tablet,,na,PMDA
oral,31.05.2017,2017.0,authorised,japan,approved,27.04.2018,2018,diseases of the digestive system,000237584.pdf,small molecule,xeljanz,induction and maintenance of remission in patients with moderately to severely active ulcerative colitis (only patients who have not adequately responded to conventional treatments),<ulcerative colitis>,yes,rheumatoid arthritis in patients who have not adequately responded to conventional treatments; induction and maintenance of remission in patients with moderate to severe ulcerative colitis (only patients who have not adequately responded to conventional treatments),<rheumatoid arthritis>; <ulcerative colitis>,pfizer japan inc.,pfizer,,tofacitinib citrate,yes,no,tablet,,,PMDA
oral,,,authorised,australia,approved,13.01.2015,2015,diseases of the musculoskeletal system and connective tissue,auspar-tofacitinib-as-citrate-150306.pdf,small molecule,xeljanz,treatment of the signs and symptoms of moderate to severe active rheumatoid arthritis in adults who have had an inadequate response or are intolerant to methotrexate,<rheumatoid arthritis>,no,treatment of moderate to severe active rheumatoid arthritis in adults who have had an inadequate response or are intolerant to previous dmard therapy,<rheumatoid arthritis>,pfizer australia pty ltd,pfizer,"196987, 233439",tofacitinib,no,no,tablet,pm-2012-00788-3-3,na,TGA
oral,06.06.2016,2016.0,authorised,australia,approved,01.06.2017,2017,diseases of the musculoskeletal system and connective tissue,auspar-tofacitinib-as-citrate-180525.pdf,small molecule,xeljanz,treatment of moderate to severe active rheumatoid arthritis in adults who have had an inadequate response or are intolerant to methotrexate.,<rheumatoid arthritis>,yes,treatment of moderate to severe active rheumatoid arthritis in adults who have had an inadequate response or are intolerant to methotrexate.,<rheumatoid arthritis>,pfizer australia pty ltd,pfizer,"196987, 233439",tofacitinib,yes,no,tablet,,,TGA
oral,31.01.2018,2018.0,authorised (under additional monitoring),australia,approved,11.02.2019,2019,diseases of the digestive system,auspar-tofacitinib-as-citrate-190910.pdf,small molecule,xeljanz,ulcerative colitis,<ulcerative colitis>,yes,"treatment of adult patients with moderately to severely active ulcerative colitis (uc) who have had an inadequate response, lost response, or were intolerant to conventional therapy.",<ulcerative colitis>,pfizer australia pty ltd,pfizer,"196987, 233439, 298307",tofacitinib,yes,no,tablet,pm-2017-04764-1-1,,TGA
oral,30.11.2017,2017.0,authorised,australia,approved,08.11.2018,2018,diseases of the musculoskeletal system and connective tissue; diseases of the skin,auspar-tofacitinib-as-citrate-190925.pdf,small molecule,xeljanz,psoriatic arthritis,"<arthritis, psoriatic>",yes,treatment of active psoriatic arthritis in adult patients who have had an inadequate response or who have been intolerant to a prior dmard therapy.,"<arthritis, psoriatic>",pfizer australia pty ltd,pfizer,"196987, 233439",tofacitinib,yes,no,tablet,pm-2017-03802-1-3,,TGA
oral,06.11.2019,2019.0,authorised,ema,approved,12.11.2020,2020,infectious and parasitic diseases; diseases of the respiratory system,xofluza-epar-public-assessment-report_en.pdf,small molecule,xofluza,"treatment of influenza in patients aged 12 and above, including patients at high risk of developing influenza-related complications; prophylaxis of influenza for post-exposure prophylaxis in individuals aged 12 and above",<influenza>,no,"treatment of influenza in patients aged 12 and above, including patients at high risk of developing influenza-related complications; prophylaxis of influenza for post-exposure prophylaxis in individuals aged 12 and above",<influenza>,roche registration gmbh,roche,ema/537088/2020,baloxavir marboxil,no,no,tablet,emea/h/c/004974/0000,na,EMA
oral,25.10.2017,2017.0,authorised,japan,approved,02.02.2018,2018,infectious and parasitic diseases; diseases of the respiratory system,000225380.pdf,small molecule,xofluza,influenza a or b virus infection,<influenza>,no,influenza a or b virus infection,<influenza>,"shionogi & co., ltd.",shionogi,,baloxavir marboxil,no,no,tablet,,na,PMDA
oral,16.10.2019,2019.0,authorised,japan,approved,30.10.2020,2020,infectious and parasitic diseases,000246924.pdf,small molecule,xofluza,treatment and prophylaxis of influenza a or b virus infection,<influenza>,yes,prophylaxis of influenza a or b virus infection,<influenza>,"shionogi & co., ltd.",shionogi,,baloxavir marboxil,no,no,tablet,,na,PMDA
