Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
intravenous,intravenous,match,20.12.2023,20.12.2023,match,2023,2023,match,authorisedauthorised (under additional monitoring),authorised (under additional monitoring),match,06.09.2024,06.09.2024,match,temporary authorisation,temporary authorisation,match,2024.0,2024,match,"diseases of the blood and blood-forming organs, congenital malformations and chomosomal abnormalities",diseases of the blood and blood-forming organs,partial_0.5,2024-11-22_final_swisspar_casgevy_art_13_fi_engl_corr.pdf,2024-11-22_final_swisspar_casgevy_art_13_fi_engl_corr.pdf,match,cell and gene therapy,cell and gene therapy,match,casgevy,casgevy,match,same,β-thalassemia; sickle cell disease,match,no,no,match,"β-thalassemia, sickle cell disease",β-thalassemia; sickle cell disease,match,vertex pharmaceuticals (ch) gmbh,vertex pharmaceuticals (ch) gmbh,match,68978,68978,match,exagamglogene autotemcel,exagamglogene autotemcel,match,yes,yes,match,yes,yes,match,dispersion for infusion,dispersion for infusion,match,ema,ema,match
oral,oral,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,14.9.2017,14.09.2017,match,withdrawn,withdrawn,match,2017.0,2017,match,diseases of the nervous system,diseases of the nervous system,match,qizenday-withdrawal-assessment-report_en.pdf,qizenday-withdrawal-assessment-report_en.pdf,match,small molecule,small molecule,match,qizenday,qizenday,match,,na,match,no,no,match,ndicated in adults for the treatment of progressive multiple sclerosis (primary or secondary),treatment of progressive multiple sclerosis (primary or secondary) in adults,match,not reported,not reported,match,ema/828231/2017,ema/828231/2017,match,d-biotin,d-biotin,match,no,no,match,no,no,match,hard capsules,hard capsules,match,,na,
intravenous,intravenous,match,08.02.2016,08.02.2016,match,2016,2016,match,authorised,authorised,match,26.01.2017,26.01.2017,match,approved,approved,match,2017.0,2017,match,"infectious and parasitic diseases, diseases of the skin, diseases of the circulatory system",infectious and parasitic diseases; diseases of the skin; diseases of the circulatory system,match,daptomycin-hospira-epar-public-assessment-report_en.pdf,daptomycin-hospira-epar-public-assessment-report_en.pdf,match,small molecule,peptides and proteins,no_match,daptomycin hospira,daptomycin hospira,match,same,"treatment of complicated skin and soft-tissue infections (cssti), right-sided infective endocarditis (rie) due to staphylococcus aureus, and staphylococcus aureus bacteraemia (sab) when associated with rie or with cssti.",match,no,no,match,"daptomycin is indicated for the treatment of the following infections: adult and paediatric (1 to 17 years of age) patients with complicated skin and soft-tissue infections (cssti). adult patients with right-sided infective endocarditis (rie) due to staphylococcus aureus. it is recommended that the decision to use daptomycin should take into account the antibacterial susceptibility of the organism and should be based on expert advice (see sections 4.4 and 5.1). adult and paediatric (1 to 17 years of age) patients with staphylococcus aureus bacteraemia (sab). in adults, use in bacteraemia should be associated with rie or with cssti, while in paediatric patients, use in bacteraemia should be associated with cssti.","treatment of complicated skin and soft-tissue infections (cssti), right-sided infective endocarditis (rie) due to staphylococcus aureus, and staphylococcus aureus bacteraemia (sab) when associated with rie or with cssti.",match,hospira uk limited,hospira uk limited,match,ema/109959/2017,ema/109959/2017,match,daptomycin,daptomycin,match,yes,yes,match,no,no,match,powder for solution for injection,powder for solution for injection/infusion,match,???,not reported,
epicutaneous,epicutaneous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,"other, diseases of the respiratory system; diseases of the skin",diseases of the immune system; diseases of the respiratory system; diseases of the skin,match,abylqis-withdrawal-assessment-report_en.pdf,abylqis-withdrawal-assessment-report_en.pdf,match,peptides and proteins,biologics,no_match,abylqis,abylqis,match,,na,match,no,no,match,epicutaneous allergen immunotherapy (epit) of peanut allergy in children 4 to 11 years old with a diagnosed ige-mediated peanut allergy,epicutaneous allergen immunotherapy (epit) of peanut allergy in children 4 to 11 years old with a diagnosed ige-mediated peanut allergy,match,dbv technologies,not reported,no_match,ema/772201/2021,ema/772201/2021,match,arachis hypogaea extract,arachis hypogaea extract,match,no,no,match,no,no,match,cutaneous patch,cutaneous patch,match,,na,
intravenous,intravenous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,13.05.2014,13.05.2014,match,approved,approved,match,2014.0,2014,match,"congenital malformations and chomosomal abnormalities, ""endocrine, nutritional, and metabolic diseases"", diseases of the blood and blood-forming organs","endocrine, nutritional, and metabolic diseases",partial_0.3,auspar-taliglucerase-alfa-rpc-141014.pdf,auspar-taliglucerase-alfa-rpc-141014.pdf,match,peptides and proteins,biologics,no_match,elelyso,elelyso,match,same,long-term enzyme replacement therapy for adult patients with a confirmed diagnosis of type 1 gaucher disease.,match,no,no,match,"elelyso is indicated for long-term enzyme replacement therapy for patients with a confirmed diagnosis of gaucher disease. the manifestations of gaucher disease may include one or more of the following: splenomegaly, hepatomegaly, anaemia, thrombocytopaenia, bone disease.",long-term enzyme replacement therapy for patients with a confirmed diagnosis of gaucher disease.,match,pfizer australia pty ltd,pfizer australia pty ltd,match,207695,207695,match,taliglucerase alfa rpc,taliglucerase alfa,match,no,no,match,no,yes,no_match,powder for injection,powder for injection,match,,na,
intravenous,intravenous,match,30.08.2012,30.08.2012,match,2012,2012,match,authorised,authorised,match,19.09.2013,19.09.2013,match,approved,approved,match,2013.0,2013,match,neoplasms,neoplasms,match,kadcyla-epar-public-assessment-report_en.pdf,kadcyla-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,kadcyla,kadcyla,match,"early breast cancer (ebc): kadcyla, as a single agent, is indicated for the adjuvant treatment of adult patients with her2-positive early breast cancer who have residual invasive disease, in the breast and/or lymph nodes, after neoadjuvant taxane-based and her2-targeted therapy. metastatic breast cancer (mbc): kadcyla, as a single agent, is indicated for the treatment of adult patients with her2-positive, unresectable locally advanced or metastatic breast cancer who previously received trastuzumab and a taxane, separately or in combination. patients should have either: received prior therapy for locally advanced or metastatic disease, or developed disease recurrence during or within six months of completing adjuvant therapy.","treatment of adult patients with her2-positive, unresectable locally advanced or metastatic breast cancer who previously received trastuzumab and a taxane, separately or in combination.",partial_0.3,no,no,match,"kadcyla, as a single agent, is indicated for the treatment of patients with her2-positive, unresectable locally advanced or metastatic breast cancer who have received prior treatment with trastuzumab and a taxane.","treatment of patients with her2-positive, unresectable locally advanced or metastatic breast cancer who have received prior treatment with trastuzumab and a taxane.",match,roche registration gmbh,roche registration ltd,match,ema/749228/2013,ema/749228/2013,match,trastuzumab emtansine,trastuzumab emtansine,match,no,no,match,no,no,match,powder for concentrate for solution for infusion,powder for concentrate for solution for infusion,match,,na,
oral,oral,match,03.05.2012,03.05.2012,match,2012,2012,match,authorised,authorised,match,17.01.2013,17.01.2013,match,approved,approved,match,2013.0,2013,match,diseases of the circulatory system,diseases of the circulatory system,match,actelsar-hct-epar-public-assessment-report_en.pdf,actelsar-hct-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,actelsar hct,actelsar hct,match,adults whose blood pressure is not adequately controlled on telmisartan alone,treatment of essential hypertension.,match,no,no,match,"essential hypertension, adults whose blood pressure is not adequately controlled on telmisartan alone, adults whose blood pressure is not adequately controlled on actelsar hct 80 mg/12.5 mg (80 mg telmisartan/12.5 mg hydrochlorothiazide) or adults who have been previously stabilised on telmisartan and hydrochlorothiazide given separately",treatment of essential hypertension.,match,actavis group hf,actavis group hf,match,ema/163479/2013,ema/163479/2013,match,telmisartan / hydrochlorothiazide,telmisartan / hydrochlorothiazide,match,yes,yes,match,no,no,match,tablet,tablets,match,"???, ema",not reported,
intravenous,intravenous,match,04.12.2015,04.12.2015,match,2015,2015,match,authorised,authorised,match,10.11.2016,10.11.2016,match,approved,approved,match,2016.0,2016,match,"diseases of the blood and blood-forming organs, congenital malformations and chomosomal abnormalities",diseases of the blood and blood-forming organs,partial_0.5,afstyla-epar-public-assessment-report_en.pdf,afstyla-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,afstyla,afstyla,match,same,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency).,match,no,no,match,treatment and prophylaxis of bleeding in patients with haemophilia a in all age groups,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency).,match,csl behring gmbh,csl behring gmbh,match,ema/795172/2016,ema/795172/2016,match,lonoctocog alfa,lonoctocog alfa,match,no,no,match,no,no,match,"solvent for solution for injection, powder for solution for injection",lyophilized powder for solution for injection,partial_0.5,,na,
oral,oral,match,30.11.2021,30.11.2021,match,2021,2021,match,authorised,authorised (under additional monitoring),partial_0.5,23.01.2023,23.01.2023,match,approved,approved,match,2023.0,2023,match,diseases of the musculoskeletal system and connective tissue,diseases of the musculoskeletal system and connective tissue; neoplasms,partial_0.5,auspar-xeljanz-240828.pdf,auspar-xeljanz-240828.pdf,match,small molecule,small molecule,match,xeljanz,xeljanz,match,same,ankylosing spondylitis (as); juvenile idiopathic arthritis (jia),partial_0.7,yes,yes,match,"ankylosing spondylitis (as): xeljanz is indicated for the treatment of adult patients with active ankylosing spondylitis who have responded inadequately to conventional therapy, juvenile idiopathic arthritis (jia): xeljanz is indicated for the treatment of active polyarticular course juvenile idiopathic arthritis and juvenile psoriatic arthritis in patients 2 years of age and older.",ankylosing spondylitis (as); juvenile idiopathic arthritis (jia),partial_0.7,pfizer australia pty ltd,pfizer australia pty ltd,match,"196987, 233439, 298307, 381790, 381810, 386772","196987, 233439, 298307, 381790, 381810, 386772",match,tofacitinib,tofacitinib,match,yes,yes,match,no,no,match,film-coated tablets,"tablets, film-coated or extended release; oral solution",match,australia,not reported,
oral,oral,match,08.05.2009,08.05.2009,match,2009,2009,match,withdrawn,withdrawn,match,10.06.2010,10.06.2010,match,approved,approved,match,2010.0,2010,match,infectious and parasitic diseases,infectious and parasitic diseases,match,ribavirin-three-rivers-epar-public-assessment-report_en.pdf,ribavirin-three-rivers-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,ribavirin mylan (previously ribavirin three rivers),ribavirin three rivers,match,"ribavirin mylan is indicated for the treatment of chronic hepatitis c and must only be used as part of a combination regimen with interferon alfa-2b (adults, children (3 years of age and older) and adolescents). ribavirin monotherapy must not be used.",treatment of chronic hepatitis c as part of a combination regimen with interferon alfa-2b,match,no,no,match,"ribavirin three rivers is indicated for the treatment of chronic hepatitis c and must only be used as part of a combination regimen with interferon alfa-2b (adults, children (3 years of age and older) and ribavirin monotherapy must not be used. there is no safety or efficacy information on the use of ribavirin with other forms of interferon",treatment of chronic hepatitis c as part of a combination regimen with interferon alfa-2b,match,three rivers global pharma limited,three rivers global pharma limited,match,ema/344082/2010,ema/344082/2010,match,ribavirin,ribavirin,match,yes,yes,match,no,no,match,hard capsules,hard capsules,match,ema,not reported,
oral,oral,match,27.04.2016,27.04.2016,match,2016,2016,match,authorised,authorised,match,30.05.2017,30.05.2017,match,approved,approved,match,2017.0,2017,match,"infectious and parasitic diseases, diseases of the nervous system, diseases of the skin",infectious and parasitic diseases; diseases of the nervous system,partial_0.8,000227731.pdf,000227731.pdf,match,small molecule,small molecule,match,amenalief tab. 200 mg,amenalief,match,herpes zoster,herpes zoster,match,no,no,match,Herpes zoster,herpes zoster,match,"maruho co., ltd.","maruho co., ltd.",match,227731,not reported,,amenamevir,amenamevir,match,no,no,match,no,no,match,tablet,tablet,match,,na,
oral,oral,match,20.06.2022,20.06.2022,match,2022,2022,match,authorised,authorised,match,15.09.2022,15.09.2022,match,approved,approved,match,2022.0,2022,match,mental and behavioural disorders,mental and behavioural disorders,match,melatonin-neurim-epar-public-assessment-report_en.pdf,melatonin-neurim-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,melatonin neurim,melatonin neurim,match,same,short-term treatment of primary insomnia characterised by poor quality of sleep in patients who are aged 55 or over,match,no,yes,no_match,melatonin neurim is indicated as monotherapy for the short-term treatment of primary insomnia characterised by poor quality of sleep in patients who are aged 55 or over.,short-term treatment of primary insomnia characterised by poor quality of sleep in patients who are aged 55 or over,match,rad neurim pharmaceuticals eec,rad neurim pharmaceuticals eec sarl,match,ema/847216/2022,ema/847216/2022,match,melatonin,melatonin,match,yes,yes,match,no,no,match,prolonged-release tablets,prolonged-release tablets,match,ema,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"pregnancy and childbirth, diseases of the genitourinary system",diseases of the genitourinary system,partial_0.5,cetrotide-epar-scientific-discussion_en.pdf,cetrotide-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,cetrotide,cetrotide,match,"prevention of premature ovulation in patients undergoing a controlled ovarian stimulation, followed by oocyte pick-up and assisted reproductive techniques.","prevention of premature ovulation in patients undergoing a controlled ovarian stimulation, followed by oocyte pick-up and assisted reproductive techniques",match,no,no,match,not reported,"prevention of premature ovulation in patients undergoing a controlled ovarian stimulation, followed by oocyte pick-up and assisted reproductive techniques",no_match,not reported,not reported,match,not reported,not reported,match,cetrorelix,cetrorelix,match,no,no,match,no,no,match,"powder for solution for injection, solvent for solution for injection",powder and solvent for solution for injection,match,,na,
oral,oral,match,26.03.2020,26.03.2020,match,2020,2020,match,authorised,authorised,match,27.01.2021,27.01.2021,match,approved,approved,match,2021.0,2021,match,"neoplasms, ""endocrine, nutritional, and metabolic diseases"", diseases of the nervous system, diseases of the skin","neoplasms; diseases of the blood and blood-forming organs; endocrine, nutritional, and metabolic diseases; diseases of the skin",partial_0.8,000252521.pdf,000252521.pdf,match,small molecule,small molecule,match,"thaled capsules 25, thaled capsules 50, thaled capsules 100",thaled,match,"relapsed or refractory multiple myeloma, erythema nodosum leprosum, crow-fukase (polyneuropathy, organomegaly, endocrinopathy, monoclonal gammopathy, and skin changes [poems]) syndrome",relapsed or refractory multiple myeloma; erythema nodosum leprosum; crow-fukase (poems) syndrome,match,yes,yes,match,"Relapsed or refractory multiple myeloma, Erythema nodosum leprosum, Crow-Fukase (polyneuropathy, organomegaly, endocrinopathy, monoclonal gammopathy, and skin changes [POEMS]) syndrome",crow-fukase (poems) syndrome,partial_0.3,fujimoto pharmaceutical corporation,fujimoto pharmaceutical corporation,match,252521,not reported,,thalidomide,thalidomide,match,yes,yes,match,yes,yes,match,hard capsules,capsules,match,japan,not reported,
subcutaneous,subcutaneous,match,26.02.2021,26.02.2021,match,2021,2021,match,authorisedauthorised (under additional monitoring),authorised (under additional monitoring),match,01.12.2021,01.12.2021,match,approved,approved,match,2021.0,2021,match,"diseases of the genitourinary system, congenital malformations and chomosomal abnormalities, ""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",partial_0.3,2024-08-07_final_swisspar_oxlumo_fi_engl.pdf,2024-08-07_final_swisspar_oxlumo_fi_engl.pdf,match,small molecule,small molecule,match,oxlumo®,oxlumo,match,same,oxlumo is indicated for the treatment of primary hyperoxaluria type 1 (ph1) in all age groups.,match,no,no,match,primary hyperoxaluria type 1 (ph1) all age groups,oxlumo is indicated for the treatment of primary hyperoxaluria type 1 (ph1) in all age groups.,match,alnylam switzerland gmbh,alnylam switzerland gmbh,match,68239,68239,match,lumasiran,lumasiran,match,yes,yes,match,yes,yes,match,solution for injection,solution for injection,match,ema,ema,match
oral,oral,match,16.09.2022,16.09.2022,match,2022,2022,match,authorised (under additional monitoring),authorised (under additional monitoring),match,06.03.2024,06.03.2024,match,approved,approved,match,2024.0,2024,match,diseases of the nervous system,diseases of the nervous system,match,swisspar_aquipta.pdf,swisspar_aquipta.pdf,match,small molecule,small molecule,match,aquipta,aquipta,match,same,"prophylactic treatment of migraine in adults, when indicated.",match,no,no,match,preventive treatment of migraine,aquipta is indicated for the preventive treatment of migraine in adults who have at least 4 migraine attacks per month.,match,abbvie ag,abbvie ag,match,69128,69128,match,atogepant,atogepant,match,yes,yes,match,no,no,match,tablet,tablets,match,"ema, fda",fda; ema,match
oral,oral,match,23.08.2006,23.08.2006,match,2006,2006,match,authorised,authorised,match,21.02.2008,21.02.2008,match,approved,approved,match,2008.0,2008,match,diseases of the genitourinary system,"endocrine, nutritional, and metabolic diseases",no_match,adenuric-epar-public-assessment-report_en.pdf,adenuric-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,adenuric,adenuric,match,same,"treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)",match,no,no,match,chronic hyperuricaemia in conditions where urate deposition has already occurred in adults,"treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)",match,ipsen manufacturing ireland ltd.,ipsen manufacturing ireland ltd.,match,emea/258531/2008,ema/258531/2008,match,febuxostat,febuxostat,match,no,no,match,no,no,match,tablet,tablet,match,,na,
oral,oral,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,approved,withdrawn,no_match,not reported,2007,no_match,diseases of the circulatory system,diseases of the circulatory system,match,sprimeo-epar-scientific-discussion_en.pdf,sprimeo-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,sprimeo,sprimeo,match,treatment of essential hypertension.,na,no_match,no,no,match,not reported,treatment of essential hypertension,no_match,not reported,not reported,match,not reported,ema/000000/2007,no_match,aliskiren,aliskiren,match,no,no,match,no,no,match,film-coated tablets,film-coated tablet,match,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,lantus-epar-scientific-discussion_en.pdf,lantus-epar-scientific-discussion_en.pdf,match,peptides and proteins,biologics,no_match,lantus,lantus,match,"treatment of diabetes mellitus in adults, adolescents and children aged 2 years and above.","treatment of diabetes mellitus in adults, adolescents, and children of six years or above where treatment with insulin is required.",match,yes,yes,match,not reported,"treatment of diabetes mellitus in adults, adolescents, and children of six years or above where treatment with insulin is required.",no_match,not reported,not reported,match,not reported,not reported,match,insulin glargine,insulin glargine,match,no,no,match,no,no,match,"solution for injection in a vial, solution for injection in pre-filled pen, solution for injection in a cartridge",solution for injection,match,,na,
subcutaneous,subcutaneous,match,09.01.2020,09.01.2020,match,2020,2020,match,authorised (under additional monitoring),authorised,match,28.01.2021,28.01.2021,match,approved,approved,match,2021.0,2021,match,diseases of the nervous system,diseases of the nervous system,match,kesimpta-epar-public-assessment-report_en.pdf,kesimpta-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,kesimpta,kesimpta,match,kesimpta is indicated for the treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,match,no,no,match,treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,treatment of adult patients with relapsing forms of multiple sclerosis (rms) with active disease defined by clinical or imaging features,match,novartis ireland limited,novartis ireland limited,match,ema/160608/2021,ema/160608/2021,match,ofatumumab,ofatumumab,match,no,no,match,no,no,match,"solution for injection in pre-filled syringe, solution for injection in pre-filled pen",solution for injection,match,,na,
intravenous,intravenous,match,02.08.2021,02.08.2021,match,2021,2021,match,authorised,authorised (under additional monitoring),partial_0.5,19.09.2022,19.09.2022,match,approved,approved,match,2022.0,2022,match,"neoplasms, diseases of the blood and blood-forming organs",neoplasms; diseases of the blood and blood-forming organs,match,auspar-trecondi-230629.pdf,auspar-trecondi-230629.pdf,match,small molecule,small molecule,match,treosulfan,trecondi,no_match,"adults with acute myeloid leukaemia (aml) or myelodysplastic syndrome (mds): trecondi (treosulfan) is indicated in combination with fludarabine as part of conditioning treatment prior to allogeneic hematopoietic stem cell transplantation (allohsct) in adult patients with aml or mds at increased risk for standard conditioning therapies. paediatric patients aged 1 month and older with malignant and non-malignant haematological diseases: trecondi (treosulfan) is indicated in combination with fludarabine, with or without thiotepa, as part of conditioning treatment prior to allogeneic haematopoietic stem cell transplantation (allohsct) in paediatric patients older than one month with malignant and non-malignant diseases.",conditioning treatment prior to allogeneic hematopoietic stem cell transplantation (allohsct) in adult patients with aml or mds at increased risk for standard conditioning therapies and in paediatric patients older than one month with malignant and non-malignant diseases.,match,no,no,match,"trecondi (treosulfan) is indicated as part of conditioning treatment prior to allogeneic hematopoietic stem cell transplantation (allohsct): in adult patients with malignant and non-malignant diseases, in paediatric patients older than one month with malignant and non-malignant diseases.",conditioning treatment prior to allogeneic hematopoietic stem cell transplantation (allohsct) in adult patients with aml or mds at increased risk for standard conditioning therapies and in paediatric patients older than one month with malignant and non-malignant diseases.,match,link medical products pty ltd,link medical products pty ltd,match,"369770, 369771",369770 and 369771,match,trecondi,treosulfan,no_match,yes,yes,match,yes,yes,match,powder for solution for injection,powder for solution,match,australia,not reported,
"subcutaneous, intravenous",subcutaneous,partial_0.5,not reported,not reported,match,not reported,not reported,no_match,authorised,authorised,match,not reported,not reported,match,approved,approved,match,not reported,2005,no_match,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",match,apidra-epar-scientific-discussion_en.pdf,apidra-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,apidra,apidra,match,"treatment of adults, adolescents and children 6 years or older, with diabetes mellitus, where treatment with insulin is required.",treatment of adult patients with diabetes mellitus,match,no,no,match,not reported,treatment of adult patients with diabetes mellitus,no_match,aventis pharma deutschland gmbh,aventis pharma deutschland gmbh,match,not reported,not reported,match,insulin glulisine,insulin glulisine,match,no,no,match,no,no,match,"solution for injection in a vial, solution for injection in a cartridge, solution for injection in pre-filled pen",solution for injection,match,,na,
intravenous,intravenous,match,11.04.2006,11.04.2006,match,2006,2006,match,authorised,authorised,match,21.02.2008,21.02.2008,match,approved,approved,match,2008.0,2008,match,infectious and parasitic diseases,infectious and parasitic diseases,match,mycamine-epar-public-assessment-report_en.pdf,mycamine-epar-public-assessment-report_en.pdf,match,small molecule,peptides and proteins,no_match,mycamine,mycamine,match,"mycamine is used in babies, children and adults in the following situations: to treat invasive candidiasis (a type of fungal infection caused by a yeast-like fungus called candida). ‘invasive’ means that the fungus has spread into tissue and blood vessels; to prevent infection with candida in patients who are having a bone-marrow transplant or who are expected to have neutropenia (low levels of neutrophils, a type of white blood cell) for 10 days or more. mycamine is also used to treat candidiasis in the oesophagus (gullet) in patients over 16 years of age for whom intravenous treatment is suitable.",treatment of invasive candidiasis; treatment of oesophageal candidiasis in patients for whom intravenous therapy is appropriate; prophylaxis of candida infection in patients undergoing allogeneic haematopoietic stem cell transplantation or patients who are expected to have neutropenia for 10 or more days.,match,no,no,match,"treatment of invasive candidiasis, treatment of oesophageal candidiasis, prophylaxis of candida and aspergillus infection in patients undergoing allogeneic haematopoietic stem cell transplantation or patients who are expected to have neutropenia (absolute neutrophil count < 500 cells / µl) for 10 or more days.",treatment of invasive candidiasis; treatment of oesophageal candidiasis; prophylaxis of candida and aspergillus infection in patients undergoing allogeneic haematopoietic stem cell transplantation or patients who are expected to have neutropenia for 10 or more days.,match,astellas pharma gmbh,astellas pharma gmbh,match,emea/chmp/121708/2008,ema/121708/2008,partial_0.8,micafungin,mycafungin,match,no,no,match,no,no,match,powder for concentrate for solution for infusion,powder for solution for infusion,match,,na,
oral,oral,match,30.04.2018,30.04.2018,match,2018,2018,match,authorised,authorised (under additional monitoring),partial_0.5,14.03.2019,14.03.2019,match,approved,approved,match,2019.0,2019,match,neoplasms,neoplasms,match,auspar-neratinib-as-maleate-020512.pdf,auspar-neratinib-as-maleate-020512.pdf,match,small molecule,small molecule,match,nerlynx,nerlynx,match,same,"nerlynx is indicated for the extended adjuvant treatment of adult patients with early-stage her2-overexpressed/amplified breast cancer, to follow adjuvant trastuzumab based therapy.",match,no,no,match,"nerlynx is indicated for the extended adjuvant treatment of adult patients with early-stage her2-overexpressed/amplified breast cancer, to follow adjuvant trastuzumab based therapy.",the extended adjuvant treatment of adult patients with early-stage her2-overexpressed/amplified breast cancer who have received prior adjuvant trastuzumab based therapy.,match,specialised therapeutics pm pty ltd,specialised therapeutics pm pty ltd,match,301129,301129,match,neratinib (as maleate),neratinib,match,no,no,match,no,no,match,film-coated tablets,film coated tablet,match,,na,
subcutaneous,subcutaneous,match,not reported,not reported,match,not reported,not reported,match,withdrawn,withdrawn,match,not reported,not reported,match,approved,approved,match,not reported,not reported,match,diseases of the circulatory system,diseases of the circulatory system,match,quixidar-epar-scientific-discussion_en.pdf,quixidar-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,quixidar,quixidar,match,"prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs (mosll) such as hip fracture surgery (hfs), major knee surgery (mks) or hip replacement surgery (hrs)","prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs such as hip fracture, major knee surgery or hip replacement surgery",match,no,yes,no_match,not reported,"prevention of venous thromboembolic events (vte) in patients undergoing major orthopaedic surgery of the lower limbs such as hip fracture, major knee surgery or hip replacement surgery",no_match,not reported,not reported,match,not reported,not reported,match,fondaparinux sodium,fondaparinux sodium,match,no,no,match,no,no,match,solution for injection in pre-filled syringe,solution for injection,match,,na,
intravenous,intravenous,match,not reported,not reported,match,not reported,not reported,match,authorised,authorised,match,15.03.2010,15.03.2010,match,approved,approved,match,2010.0,2010,match,diseases of the digestive system,"endocrine, nutritional, and metabolic diseases",no_match,auspar-smoflipid.pdf,auspar-smoflipid.pdf,match,other,other,match,smoflipid,smoflipid,match,same,"supply of energy and essential fatty acids to patients, as part of a parenteral nutrition regimen, when oral or enteral nutrition is impossible, insufficient or contraindicated.",match,no,no,match,"supply of energy and essential fatty acids and omega-3 fatty acids to patients, as part of a parenteral nutrition regimen, when oral or enteral nutrition is impossible, insufficient or contraindicated.","supply of energy and essential fatty acids and omega-3 fatty acids to patients, as part of a parenteral nutrition regimen, when oral or enteral nutrition is impossible, insufficient or contra-indicated.",match,fresenius kabi australia pty ltd,fresenius kabi australia pty ltd,match,156359,156359,match,"soya oil, medium chain triglycerides, olive oil, fish oil","soya oil, medium chain triglycerides, olive oil, fish oil",match,no,no,match,no,no,match,emulsion for intravenous infusion,emulsion for intravenous infusion,match,,na,
