drug,from_agency,to_agency,lag_days,lag_months,from_date,to_date,agency_pair
fulphila,FDA,HealthCanada,200,6.570302233902759,2018-06-04,2018-12-21,FDA -> HealthCanada
furosemide,FDA,HealthCanada,4016,131.9316688567674,1999-05-28,2010-05-26,FDA -> HealthCanada
fycompa,FDA,HealthCanada,164,5.387647831800263,2012-10-22,2013-04-04,FDA -> HealthCanada
gabapentin,HealthCanada,FDA,409,13.436268068331144,2002-07-30,2003-09-12,HealthCanada -> FDA
galafold,HealthCanada,FDA,339,11.136662286465176,2017-09-05,2018-08-10,HealthCanada -> FDA
gazyva,FDA,HealthCanada,389,12.779237844940866,2013-11-01,2014-11-25,FDA -> HealthCanada
genvoya,FDA,HealthCanada,22,0.7227332457293035,2015-11-05,2015-11-27,FDA -> HealthCanada
gilenya,FDA,HealthCanada,169,5.551905387647832,2010-09-21,2011-03-09,FDA -> HealthCanada
givlaari,FDA,HealthCanada,324,10.64388961892247,2019-11-20,2020-10-09,FDA -> HealthCanada
gleevec,FDA,HealthCanada,1119,36.760840998685936,2001-05-10,2004-06-02,FDA -> HealthCanada
gleolan,FDA,HealthCanada,1191,39.12614980289093,2017-06-06,2020-09-09,FDA -> HealthCanada
glucophage,FDA,HealthCanada,303,9.95400788436268,1995-03-03,1995-12-31,FDA -> HealthCanada
glumetza,HealthCanada,FDA,3,0.09855453350854139,2005-05-31,2005-06-03,HealthCanada -> FDA
glyburide,FDA,HealthCanada,5357,175.98554533508542,1995-08-29,2010-04-29,FDA -> HealthCanada
gonal-f,FDA,HealthCanada,2181,71.6491458607096,1997-09-29,2003-09-19,FDA -> HealthCanada
hadlima,HealthCanada,FDA,441,14.487516425755585,2018-05-08,2019-07-23,HealthCanada -> FDA
halaven,FDA,HealthCanada,394,12.943495400788436,2010-11-15,2011-12-14,FDA -> HealthCanada
haloette,HealthCanada,FDA,331,10.873850197109066,2021-09-08,2022-08-05,HealthCanada -> FDA
harvoni,FDA,HealthCanada,5,0.164257555847569,2014-10-10,2014-10-15,FDA -> HealthCanada
hemlibra,FDA,HealthCanada,259,8.508541392904073,2017-11-16,2018-08-02,FDA -> HealthCanada
herceptin,FDA,HealthCanada,322,10.578186596583443,1998-09-25,1999-08-13,FDA -> HealthCanada
herzuma,FDA,HealthCanada,263,8.639947437582128,2018-12-14,2019-09-03,FDA -> HealthCanada
hulio,FDA,HealthCanada,141,4.6320630749014455,2020-07-06,2020-11-24,FDA -> HealthCanada
humira,FDA,HealthCanada,633,20.795006570302235,2002-12-31,2004-09-24,FDA -> HealthCanada
hydrochlorothiazide,FDA,HealthCanada,4029,132.3587385019711,2000-01-28,2011-02-08,FDA -> HealthCanada
hyrimoz,FDA,HealthCanada,736,24.178712220762154,2018-10-30,2020-11-04,FDA -> HealthCanada
hyzaar,FDA,HealthCanada,574,18.85676741130092,1995-04-28,1996-11-22,FDA -> HealthCanada
ibrance,FDA,HealthCanada,1731,56.86596583442838,2015-02-03,2019-10-31,FDA -> HealthCanada
ibsrela,FDA,HealthCanada,216,7.09592641261498,2019-09-12,2020-04-15,FDA -> HealthCanada
ibuprofen,FDA,HealthCanada,7053,231.7017082785808,1995-12-15,2015-04-07,FDA -> HealthCanada
iclusig,FDA,HealthCanada,789,25.919842312746386,2012-12-14,2015-02-11,FDA -> HealthCanada
idacio,HealthCanada,FDA,1162,38.17345597897503,2020-10-30,2024-01-05,HealthCanada -> FDA
ilaris,FDA,HealthCanada,2760,90.67017082785807,2009-06-17,2017-01-06,FDA -> HealthCanada
ilevro,FDA,HealthCanada,310,10.183968462549277,2012-10-16,2013-08-22,FDA -> HealthCanada
illuccix,FDA,HealthCanada,300,9.85545335085414,2021-12-17,2022-10-13,FDA -> HealthCanada
ilumya,FDA,HealthCanada,1156,37.97634691195795,2018-03-20,2021-05-19,FDA -> HealthCanada
imbruvica,FDA,HealthCanada,369,12.12220762155059,2013-11-13,2014-11-17,FDA -> HealthCanada
imcivree,FDA,HealthCanada,891,29.27069645203679,2020-11-25,2023-05-05,FDA -> HealthCanada
imdelltra,FDA,HealthCanada,118,3.876478318002628,2024-05-16,2024-09-11,FDA -> HealthCanada
imfinzi,FDA,HealthCanada,186,6.110381077529566,2017-05-01,2017-11-03,FDA -> HealthCanada
imitrex,FDA,HealthCanada,629,20.66360052562418,1995-06-01,1997-02-19,FDA -> HealthCanada
imjudo,FDA,HealthCanada,314,10.315374507227332,2022-10-21,2023-08-31,FDA -> HealthCanada
imvexxy,FDA,HealthCanada,811,26.642575558475688,2018-05-29,2020-08-17,FDA -> HealthCanada
increlex,FDA,HealthCanada,5588,183.5742444152431,2005-08-30,2020-12-17,FDA -> HealthCanada
incruse ellipta,HealthCanada,FDA,14,0.45992115637319314,2014-04-16,2014-04-30,HealthCanada -> FDA
inlyta,FDA,HealthCanada,167,5.486202365308804,2012-01-27,2012-07-12,FDA -> HealthCanada
innohep,HealthCanada,FDA,1878,61.695137976346906,1995-05-24,2000-07-14,HealthCanada -> FDA
inomax,FDA,HealthCanada,2101,69.02102496714849,1999-12-23,2005-09-23,FDA -> HealthCanada
inqovi,FDA,HealthCanada,0,0.0,2020-07-07,2020-07-07,FDA -> HealthCanada
inrebic,FDA,HealthCanada,346,11.366622864651774,2019-08-16,2020-07-27,FDA -> HealthCanada
inspra,FDA,HealthCanada,2344,77.00394218134034,2002-09-27,2009-02-26,FDA -> HealthCanada
intelence,FDA,HealthCanada,69,2.266754270696452,2008-01-18,2008-03-27,FDA -> HealthCanada
intralipid 20%,HealthCanada,FDA,220,7.227332457293035,1995-12-31,1996-08-07,HealthCanada -> FDA
intrarosa,FDA,HealthCanada,1080,35.4796320630749,2016-11-16,2019-11-01,FDA -> HealthCanada
invanz,FDA,HealthCanada,537,17.641261498028907,2001-11-21,2003-05-12,FDA -> HealthCanada
invega,FDA,HealthCanada,281,9.231274638633376,2006-12-19,2007-09-26,FDA -> HealthCanada
invega sustenna,FDA,HealthCanada,334,10.972404730617608,2009-07-31,2010-06-30,FDA -> HealthCanada
invokamet,FDA,HealthCanada,663,21.780551905387647,2014-08-08,2016-06-01,FDA -> HealthCanada
invokana,FDA,HealthCanada,420,13.797634691195794,2013-03-29,2014-05-23,FDA -> HealthCanada
iqirvo,FDA,HealthCanada,319,10.4796320630749,2024-06-10,2025-04-25,FDA -> HealthCanada
irbesartan,HealthCanada,FDA,333,10.939553219448094,2011-05-02,2012-03-30,HealthCanada -> FDA
iressa,FDA,HealthCanada,226,7.424441524310118,2003-05-05,2003-12-17,FDA -> HealthCanada
isentress,HealthCanada,FDA,1485,48.78449408672799,2007-11-27,2011-12-21,HealthCanada -> FDA
istodax,FDA,HealthCanada,1441,47.33902759526938,2009-11-05,2013-10-16,FDA -> HealthCanada
itovebi,FDA,HealthCanada,127,4.1721419185282524,2024-10-10,2025-02-14,FDA -> HealthCanada
ixifi,FDA,HealthCanada,1469,48.25886990801577,2017-12-13,2021-12-21,FDA -> HealthCanada
izba,FDA,HealthCanada,862,28.318002628120894,2014-05-15,2016-09-23,FDA -> HealthCanada
jadenu,FDA,HealthCanada,331,10.873850197109066,2015-03-30,2016-02-24,FDA -> HealthCanada
jalyn,FDA,HealthCanada,427,14.027595269382392,2010-06-14,2011-08-15,FDA -> HealthCanada
janumet,FDA,HealthCanada,909,29.86202365308804,2007-03-30,2009-09-24,FDA -> HealthCanada
janumet xr,FDA,HealthCanada,678,22.273324572930353,2012-02-02,2013-12-11,FDA -> HealthCanada
januvia,FDA,HealthCanada,424,13.92904073587385,2006-10-16,2007-12-14,FDA -> HealthCanada
jardiance,FDA,HealthCanada,356,11.695137976346912,2014-08-01,2015-07-23,FDA -> HealthCanada
jemperli,FDA,HealthCanada,245,8.04862023653088,2021-04-22,2021-12-23,FDA -> HealthCanada
jencycla,FDA,HealthCanada,778,25.558475689881732,2013-03-28,2015-05-15,FDA -> HealthCanada
jentadueto,FDA,HealthCanada,402,13.206307490144546,2012-01-30,2013-03-07,FDA -> HealthCanada
jublia,HealthCanada,FDA,247,8.114323258869907,2013-10-02,2014-06-06,HealthCanada -> FDA
juluca,FDA,HealthCanada,178,5.847568988173456,2017-11-21,2018-05-18,FDA -> HealthCanada
junior strength advil,FDA,HealthCanada,2134,70.10512483574244,1996-12-13,2002-10-17,FDA -> HealthCanada
juxtapid,FDA,HealthCanada,410,13.469119579500656,2012-12-21,2014-02-04,FDA -> HealthCanada
kadcyla,FDA,HealthCanada,201,6.603153745072273,2013-02-22,2013-09-11,FDA -> HealthCanada
kadian,FDA,HealthCanada,112,3.679369250985545,1996-07-03,1996-10-23,FDA -> HealthCanada
kaletra,FDA,HealthCanada,175,5.7490144546649145,2000-09-15,2001-03-09,FDA -> HealthCanada
kalydeco,FDA,HealthCanada,300,9.85545335085414,2012-01-31,2012-11-26,FDA -> HealthCanada
kanjinti,FDA,HealthCanada,259,8.508541392904073,2019-06-13,2020-02-27,FDA -> HealthCanada
kanuma,FDA,HealthCanada,738,24.24441524310118,2015-12-08,2017-12-15,FDA -> HealthCanada
kazano,FDA,HealthCanada,306,10.052562417871222,2013-01-25,2013-11-27,FDA -> HealthCanada
keppra,FDA,HealthCanada,1192,39.15900131406045,1999-11-30,2003-03-06,FDA -> HealthCanada
kerendia,FDA,HealthCanada,462,15.177398160315374,2021-07-09,2022-10-14,FDA -> HealthCanada
kevzara,HealthCanada,FDA,130,4.270696452036794,2017-01-12,2017-05-22,HealthCanada -> FDA
keytruda,FDA,HealthCanada,705,23.160315374507228,2014-09-04,2016-08-09,FDA -> HealthCanada
kimmtrak,FDA,HealthCanada,133,4.369250985545335,2022-01-25,2022-06-07,FDA -> HealthCanada
kineret,FDA,HealthCanada,191,6.274638633377135,2001-11-14,2002-05-24,FDA -> HealthCanada
kisqali,FDA,HealthCanada,354,11.629434954007884,2017-03-13,2018-03-02,FDA -> HealthCanada
korsuva,FDA,HealthCanada,358,11.76084099868594,2021-08-23,2022-08-16,FDA -> HealthCanada
koselugo,FDA,HealthCanada,873,28.679369250985545,2020-04-10,2022-08-31,FDA -> HealthCanada
kuvan,FDA,HealthCanada,869,28.54796320630749,2007-12-13,2010-04-30,FDA -> HealthCanada
kyleena,FDA,HealthCanada,89,2.923784494086728,2016-09-16,2016-12-14,FDA -> HealthCanada
kyprolis,FDA,HealthCanada,1274,41.85282522996058,2012-07-20,2016-01-15,FDA -> HealthCanada
lacosamide,FDA,HealthCanada,1806,59.32982917214191,2016-03-17,2021-02-25,FDA -> HealthCanada
lactulose,FDA,HealthCanada,6673,219.21813403416556,1995-07-03,2013-10-09,FDA -> HealthCanada
lamisil,FDA,HealthCanada,858,28.18659658344284,1996-05-10,1998-09-15,FDA -> HealthCanada
lamotrigine,FDA,HealthCanada,1325,43.52825229960578,2006-06-21,2010-02-05,FDA -> HealthCanada
lansoprazole,FDA,HealthCanada,370,12.155059132720105,2009-11-10,2010-11-15,FDA -> HealthCanada
latisse,FDA,HealthCanada,497,16.327201051248355,2008-12-24,2010-05-05,FDA -> HealthCanada
latuda,FDA,HealthCanada,594,19.513797634691194,2010-10-28,2012-06-13,FDA -> HealthCanada
lazcluze,FDA,HealthCanada,199,6.5374507227332455,2024-08-19,2025-03-06,FDA -> HealthCanada
leflunomide,FDA,HealthCanada,1716,56.37319316688568,2005-09-13,2010-05-26,FDA -> HealthCanada
lenvima,FDA,HealthCanada,312,10.249671484888305,2015-02-13,2015-12-22,FDA -> HealthCanada
leqvio,HealthCanada,FDA,149,4.894875164257556,2021-07-26,2021-12-22,HealthCanada -> FDA
letrozole,FDA,HealthCanada,1513,49.70433639947437,2008-12-24,2013-02-14,FDA -> HealthCanada
letybo,HealthCanada,FDA,625,20.532194480946124,2022-06-14,2024-02-29,HealthCanada -> FDA
levetiracetam,FDA,HealthCanada,589,19.349540078843624,2008-11-04,2010-06-16,FDA -> HealthCanada
