Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,Date Designation Withdrawn or Revoked,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,"Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present)",Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key
Arsenic trioxide,Trisenox,1998-03-03 00:00:00,Treatment of acute promyelocytic leukemia.,Designated/Approved,,,"For induction of remission and consolidation in patients with acute promyelocytic leukemia (APL) who are refractory to, or have relapsed from, retinoid and anthracycline chemotherapy, and whose APL is characterized by the presence of the t(15;17) translocation of PML/RAR-alpha gene expression.",09/25/2000,09/25/2007,,"Teva Branded Pharmaceutical Products R&D, Inc.",41 Moores Road,,Frazer,Pennsylvania,' 19355 ' ,United States,109697.0
Arsenic trioxide,Trisenox,1998-03-03 00:00:00,Treatment of acute promyelocytic leukemia.,Designated/Approved,,,In combination with tretinoin for treatment of adults with newly-diagnosed low-risk acute promyelocytic leukemia (APL) whose APL is characterized by the presence of the t(15;17) translocation or PML/RAR-alpha gene expression.,2018-12-01 00:00:00,2025-12-01 00:00:00,In combination with tretinoin for treatment of adults with newly-diagnosed low-risk acute promyelocytic leukemia (APL) whose APL is characterized by the presence of the t(15;17) translocation or PML/RAR-alpha gene expression.,"Teva Branded Pharmaceutical Products R&D, Inc.",41 Moores Road,,Frazer,Pennsylvania,' 19355 ' ,United States,109697.0
artemether/lumefantrine,Coartem,08/31/2007,For the treatment of infections due to Plasmodium falciparum or mixed infections including P. falciparum.,Designated/Approved,,,"Treatment of malaria in patients of 5 kg bodyweight or above with acute, uncomplicated malaria due to Plasmodium falciparum or mixed infections including P. falciparum",2009-07-04 00:00:00,2016-07-04 00:00:00,,Novartis Pharmaceuticals,Bldg 405/4051,One Health Plaza,East Hanover,New Jersey,' 07936 ' ,United States,245507.0
asciminib,Scemblix,02/27/2017,Treatment of chronic myelogenous leukemia,Designated/Approved,,,"Treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP), previously treated with two or more tyrosine kinase inhibitors (TKIs)",10/29/2021,10/29/2028,"Treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP), previously treated with two or more tyrosine kinase inhibitors (TKIs)",Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,556416.0
asciminib,Scemblix,02/27/2017,Treatment of chronic myelogenous leukemia,Designated/Approved,,,Treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP) with the T315I mutation,10/29/2021,10/29/2028,Treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP) with the T315I mutation,Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,556416.0
asciminib,Scemblix,02/27/2017,Treatment of chronic myelogenous leukemia,Designated/Approved,,,treatment of adult patients with previously treated Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP),10/29/2024,10/29/2031,"treatment of adult patients with previously treated Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP), excluding patients previously treated with two or more tyrosine kinase inhibitors (TKIs), and excluding patients with the T315I mutation",Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,556416.0
asciminib,Scemblix,02/27/2017,Treatment of chronic myelogenous leukemia,Designated/Approved,,,treatment of adult patients with newly diagnosed Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP),10/29/2024,10/29/2031,"treatment of adult patients with newly diagnosed Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP), excluding patients with the T315I mutation",Novartis Pharmaceuticals Corporation,One Health Plaza,,East Hanover,New Jersey,' 07936 ' ,United States,556416.0
ascorbic acid,Ascor,08/31/2007,Treatment of scurvy,Designated/Approved,,,"for the treatment of scurvy in adult and pediatric patients age 5 months and older for whom oral administrtaion is not possible, insufficient or contraindicated",2017-02-10 00:00:00,2024-02-10 00:00:00,"for the treatment of scurvy in adult and pediatric patients age 5 months and older for whom oral administrtaion is not possible, insufficient or contraindicated",McGuff Pharmaceuticals Inc.,2921 W. MacArthur Blvd.,Suite 141,Santa Ana,California,' 92704 ' ,United States,243707.0
Asfotase alfa,Strensiq,2008-12-09 00:00:00,Treatment of hypophosphatasia,Designated/Approved,,,For the treatment of patients with perinatal/infantile-and juvenile-onset hypophosphatasia (HPP),10/23/2015,10/23/2022,For the treatment of patients with perinatal/infantile-and juvenile-onset hypophosphatasia (HPP),"Alexion Pharmaceuticals, Inc.",100 College St.,,New Haven,Connecticut,' 06510 ' ,United States,266608.0
asparaginase erwinia chrysanthemi (recombinant)-rywn,Rylaze,06/22/2021,Treatment of Acute lymphoblastic leukemia,Designated/Approved,,,As a component of a multi-agent chemotherapeutic regimen for the treatment of acute lymphoblastic leukemia (ALL) and lymphoblastic lymphoma (LBL) in adult and pediatric patients 1 month or older who have developed hypersensitivity to E. coli-derived asparaginase.,06/30/2021,,,Jazz Pharmaceuticals Ireland Limited,"Waterloo Exchange, Waterloo Road",Fifth floor,Dublin,,' D04 E5W7 ' ,Ireland,773420.0
atezolizumab,TECENTRIQ,10/13/2016,Treatment of small cell lung cancer (SCLC),Designated/Approved,,,"TECENTRIQ, in combination with carboplatin and etoposide, is indicated for the first-line treatment of adult patients with extensive-stage small cell lung cancer (ES-SCLC)",03/18/2019,03/18/2026,"TECENTRIQ, in combination with carboplatin and etoposide, is indicated for the first-line treatment of adult patients with extensive-stage small cell lung cancer (ES-SCLC)","Genentech, Inc.",1 DNA Way,,South San Francisco,California,' 94080 ' ,United States,541216.0
atezolizumab,Tecentriq,2020-08-10 00:00:00,treatment of soft tissue sarcoma,Designated/Approved,,,as a single agent for the treatment of adult and pediatric patients 2 years of age and older with unresectable or metastatic alveolar soft part sarcoma (ASPS),2022-09-12 00:00:00,2029-09-12 00:00:00,treatment of adult and pediatric patients 2 years of age and older with unresectable or metastatic alveolar soft part sarcoma (ASPS),"Genentech, Inc.",1 DNA Way,,South San Francisco,California,' 94080-4990 ' ,United States,769320.0
atezolizumab,TECENTRIQ,02/13/2017,"Treatment of Stage llb, llc, lll and IV melanoma",Designated/Approved,,,indicated in combination with cobimetinib and vemurafenib for the treatment of patients with BRAF V600 mutation-positive unresectable or metastatic melanoma,07/30/2020,07/30/2027,indicated in combination with cobimetinib and vemurafenib for the treatment of patients with BRAF V600 mutation-positive unresectable or metastatic melanoma,"Genentech, Inc.",1 DNA Way,MS 35-5E,South San Francisco,California,' 94080 ' ,United States,550616.0
"atoltivimab, maftivimab, and odesivimab-ebgn",INMAZEB,07/14/2016,Treatment of ebola virus infection,Designated/Approved,,,"treatment of infection caused by Zaire ebolavirus in adult and pediatric patients, including neonates born to a mother who is RT-PCR positive for Zaire ebolavirus infection",10/14/2020,10/14/2027,"treatment of infection caused by Zaire ebolavirus in adult and pediatric patients, including neonates born to a mother who is RT-PCR positive for Zaire ebolavirus infection","Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,,Tarrytown,New York,' 10591 ' ,United States,536316.0
Atovaquone,Mepron,08/14/1991,"Prevention of Pneumocystis carinii pneumonia (PCP) in high-risk, HIV-infected patients defined by a history of one or more episodes of PCP and/or a peripheral CD4+ (T4 helper/inducer) lymphocyte count less than or equal to 200/mm3.",Designated/Approved,,,Prevention of PCP in patients who are intolerant to trimethoprim-sulfamethoxazole.,1999-05-01 00:00:00,2006-05-01 00:00:00,,Glaxo Wellcome Research and Development,5 Moore Drive,PO Box 13398,Research Triangle Park,North Carolina,' 27709 ' ,United States,48990.0
Atovaquone,Mepron,1990-10-09 00:00:00,Treatment of AIDS associated Pneumocystis Carinii Pneumonia.,Designated/Approved,,,For the acute oral treatment of mild to moderate Pneumocystis carinii pneumonia in patients who are intolerant to trimethoprim-sulfamethoxazole.,11/25/1992,11/25/1999,,Glaxo Wellcome Inc.,5 Moore Drive,,Research Triangle Park,North Carolina,' 27709 ' ,United States,48890.0
avacopan,Tavneos,2014-02-06 00:00:00,"Treatment of anti-neutrophil cytoplasmic autoantibodies associated vasculitides (granulomatosis with polyangiitis or Wegener's granulomatosis, microscopic polyangiitis, and Churg-Strauss syndrome)",Designated/Approved,,,As an adjunctive treatment of adult patients with severe active anti-neutrophil cytoplasmic autoantibody (ANCA)-associated vasculitis (granulomatosis with polyangiitis [GPA] and microscopic polyangiitis [MPA]) in combination with standard therapy including glucocorticoids,2021-07-10 00:00:00,2028-07-10 00:00:00,As an adjunctive treatment of adult patients with severe active anti-neutrophil cytoplasmic autoantibody (ANCA)-associated vasculitis (granulomatosis with polyangiitis [GPA] and microscopic polyangiitis [MPA]),"ChemoCentryx, Inc.","835 Industrial Road, Suite 600",,San Carlos,California,' 94070 ' ,United States,432014.0
avalglucosidase alfa-ngpt,Nexviazyme,11/19/2013,Treatment of Pompe Disease,Designated/Approved,,,Treatment of patients 1 year of age and older with late-onset Pompe disease (lysosomal acid alpha-glucosidase [GAA] deficiency),2021-06-08 00:00:00,,,"Genzyme Corporation, a Sanofi Company",50 Binney Street,,Cambridge,Massachusetts,' 02142 ' ,United States,411913.0
avapritinib,Ayvakit,01/21/2016,Treatment of mastocytosis,Designated/Approved,,,treatment of adult patients with indolent systemic mastocytosis (ISM),05/22/2023,05/22/2030,treatment of adult patients with indolent systemic mastocytosis (ISM),Blueprint Medicines Corporation,45 Sidney Street,,Cambridge,Massachusetts,' 02139 ' ,United States,506515.0
avapritinib,Ayvakit,01/21/2016,Treatment of mastocytosis,Designated/Approved,,,"Treatment of adult patients with advanced systemic mastocytosis (AdvSM). AdvSM includes patients with aggressive systemic mastocytosis (ASM), systemic mastocytosis with an associated hematological neoplasm (SM-AHN), and mast cell leukemia (MCL).",06/16/2021,06/16/2028,"Treatment of adult patients with advanced systemic mastocytosis (AdvSM). AdvSM includes patients with aggressive systemic mastocytosis (ASM), systemic mastocytosis with an associated hematological neoplasm (SM-AHN), and mast cell leukemia (MCL).",Blueprint Medicines Corporation,45 Sidney Street,,Cambridge,Massachusetts,' 02139 ' ,United States,506515.0
avapritinib,Ayvakit,2016-06-01 00:00:00,Treatment of gastrointestinal stromal tumors,Designated/Approved,,,"Treatment of adults with unresectable or metastatic GIST harboring a platelet-derived growth factor receptor alpha (PDGFRA) exon 18 mutation, including PDGFRA D842V mutations",2020-09-01 00:00:00,2027-09-01 00:00:00,"Treatment of adults with unresectable or metastatic GIST harboring a platelet-derived growth factor receptor alpha (PDGFRA) exon 18 mutation, including PDGFRA D842V mutations",Blueprint Medicines Corporation,45 Sidney Street,Suite 200,Cambridge,Massachusetts,' 02139 ' ,United States,500415.0
avelumab (Recombinant human monoclonal IgG1 antibody against programmed death ligand-1),Bavencio,09/21/2015,Treatment of merkel cell carcinoma.,Designated/Approved,,,Treatment of adults and pediatric patients 12 years and older with metastatic Merkel cell carcinoma,03/23/2017,03/23/2024,Treatment of adults and pediatric patients 12 years and older with metastatic Merkel cell carcinoma,"EMD Serono Research and Development Institute, Inc.",45A Middlesex Turnpike,,Billerica,Massachusetts,' 01821 ' ,United States,491815.0
axatilimab-csfr,Niktimvo,03/29/2021,Treatment of chronic graft versus host disease.,Designated/Approved,,,treatment of chronic graft-versus-host disease (cGVHD) after failure of at least two prior lines of systemic therapy in adult and pediatric patients weighing at least 40 kg,08/14/2024,08/14/2031,treatment of chronic graft-versus-host disease (cGVHD) after failure of at least two prior lines of systemic therapy in adult and pediatric patients weighing at least 40 kg,Incyte Corporation,1801 Augustine Cut-Off,,Wilmington,Delaware,' 19803 ' ,United States,732320.0
azacitidine,Vidaza,07/28/2021,Treatment of Juvenile myelomonocytic leukemia,Designated/Approved,,,Treatment of pediatric patients aged one month and older with newly diagnosed juvenile myelomonocytic leukemia (JMML),05/20/2022,05/20/2029,Treatment of pediatric patients aged one month and older with newly diagnosed juvenile myelomonocytic leukemia (JMML),Celgene Corporation (a Bristol-Myers Squibb Company),86 Morris Avenue,,Summit,New Jersey,' 07901 ' ,United States,829021.0
azacitidine,Vidaza,2001-03-12 00:00:00,Treatament of myelodysplastic syndromes,Designated/Approved,,,"Treatment of patients with the following myelodysplastic syndrome subtypes: refractory anemia or refractory anemia with ringed sideroblasts (if accompanied by neutropenia or thrombocytopenia and requiring transfusions), refractory anemia with excess blasts, refractory anemia with excess blasts in transformation, and chronic myelomonocytic leukemia",05/19/2004,05/19/2011,,Celgene Corporation,86 Morris Avenue,,Summit,New Jersey,' 07901 ' ,United States,150101.0
Azacitidine,ONUREG,06/18/2008,Treatment of acute myeloid leukemia,Designated/Approved,,,ONUREG is indicated for continued treatment of adult patients with acute myeloid leukemia who achieved first complete remission (CR) or complete remission with incomplete blood count recovery (CRi) following intensive induction chemotherapy and are not able to complete intensive curative therapy,2020-01-09 00:00:00,2027-01-09 00:00:00,ONUREG is indicated for continued treatment of adult patients with acute myeloid leukemia who achieved first complete remission (CR) or complete remission with incomplete blood count recovery (CRi) following intensive induction chemotherapy and are not able to complete intensive curative therapy,Bristol-Myers Squibb,86 Morris Ave,,Summit,New Jersey,' 07901 ' ,United States,257008.0
