Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Disease_name(s),Document_name,Drug_class,Drug_name,Indication_approved,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,DRUG_CODE
subcutaneous; intravenous,29.01.2007,2007.0,withdrawn,EMA,approved,24.07.2008,2008,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>,filgrastim-ratiopharm-epar-public-assessment-report_en.pdf,biologics,filgrastim ratiopharm,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation.,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation.,<neutropenia>; <febrile neutropenia>,ratiopharm gmbh,ratiopharm,ema/501324/2008,filgrastim,no,no,solution,emea/h/c/824,na,
intravenous; subcutaneous,30.04.2012,2012.0,authorised,EMA,approved,25.07.2013,2013,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neutropenia>; <febrile neutropenia>; <malignancy>; <chronic myeloid leukemia>; <myelodysplastic syndromes>; <hiv infections>,grastofil-epar-public-assessment-report_en.pdf,biologics,grastofil,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in adult patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. mobilisation of peripheral blood progenitor cells (pbpcs) in adults. treatment of persistent neutropenia in adults with advanced hiv infection.,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. mobilisation of peripheral blood progenitor cells (pbpc). treatment of persistent neutropenia in patients with advanced hiv infection.,<neutropenia>; <febrile neutropenia>; <hiv infections>,apotex europe b.v.,apotex,ema/303037/2013,filgrastim,no,no,solution,emea/h/c/2150,na,
subcutaneous; intravenous,27.02.2009,2009.0,authorised,EMA,approved,18.03.2010,2010,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>; <chronic myeloid leukemia>; <myelodysplastic syndromes>; <severe congenital neutropenia>; <cyclic neutropenia>; <idiopathic neutropenia>; <hiv infections>,nivestim-epar-public-assessment-report_en.pdf,biologics,nivestim,"filgrastim is indicated for the reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. the safety and efficacy of filgrastim are similar in adults and children receiving cytotoxic chemotherapy. filgrastim is indicated for the mobilisation of peripheral blood progenitor cells (pbpc). in patients, children or adults, with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 10^9 /l and a history of severe or recurrent infections, long term administration of filgrastim is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events. filgrastim is indicated for the treatment of persistent neutropenia (anc ≤ 1.0 x 10^9 /l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other options to manage neutropenia are inappropriate.",no,"filgrastim is indicated for the reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. the safety and efficacy of filgrastim are similar in adults and children receiving cytotoxic chemotherapy. filgrastim is indicated for the mobilisation of peripheral blood progenitor cells (pbpc). in patients, children or adults, with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 10^9 /l and a history of severe or recurrent infections, long term administration of filgrastim is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events. filgrastim is indicated for the treatment of persistent neutropenia (anc ≤ 1.0 x 10^9 /l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other options to manage neutropenia are inappropriate.",<neutropenia>; <febrile neutropenia>; <malignant neoplasms>; <chronic myeloid leukemia>; <myelodysplastic syndromes>; <severe congenital neutropenia>; <cyclic neutropenia>; <idiopathic neutropenia>; <hiv infections>,hospira uk ltd.,hospira,ema/262762/2010,filgrastim,no,no,solution,emea/h/c/001142,na,
subcutaneous; intravenous,29.01.2007,2007.0,authorised,EMA,approved,24.07.2008,2008,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>,ratiograstim-epar-public-assessment-report_en.pdf,biologics,ratiograstim,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and in patients undergoing myeloablative therapy followed by bone marrow transplantation.,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and in patients undergoing myeloablative therapy followed by bone marrow transplantation.,<neutropenia>; <febrile neutropenia>,ratiopharm gmbh,ratiopharm,ema/502481/2008,filgrastim,no,no,solution,emea/h/c/825,na,
subcutaneous; intravenous,29.01.2007,2007.0,authorised,EMA,approved,24.07.2008,2008,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>,tevagrastim-epar-public-assessment-report_en.pdf,biologics,tevagrastim,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation.,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation.,<neutropenia>; <febrile neutropenia>,teva generics gmbh,teva,ema/503293/2008,filgrastim,no,no,solution,emea/h/c/827,na,
subcutaneous; intravenous,06.09.2007,2007.0,authorised,EMA,approved,20.11.2008,2008,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>; <chronic myeloid leukemia>; <myelodysplastic syndromes>; <severe congenital neutropenia>; <cyclic neutropenia>; <idiopathic neutropenia>; <hiv infections>,zarzio-epar-public-assessment-report_en.pdf,biologics,zarzio,"reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia; mobilisation of peripheral blood progenitor cells; in children and adults with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 109/l, and a history of severe or recurrent infections, long term administration of filgrastim is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events; treatment of persistent neutropenia (anc ≤ 1.0 x 109/l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other therapeutic options are inappropriate.",no,"reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia; mobilisation of peripheral blood progenitor cells; in patients (children or adults) with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (anc) of ≤ 0.5 x 109/l, and a history of severe or recurrent infections, long term administration is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events; treatment of persistent neutropenia (anc ≤ 1.0 x 109/l) in patients with advanced hiv infection, in order to reduce the risk of bacterial infections when other therapeutic options are inappropriate.",<neutropenia>; <febrile neutropenia>; <malignant neoplasms>; <chronic myeloid leukemia>; <myelodysplastic syndromes>; <severe congenital neutropenia>; <cyclic neutropenia>; <idiopathic neutropenia>; <hiv infections>,sandoz gmbh,sandoz,,filgrastim,no,no,solution,emea/h/c/000917,na,
subcutaneous,10.11.2023,2023.0,authorised (under additional monitoring),EMA,approved,12.12.2024,2024,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>; <hiv infections>,zefylti-epar-public-assessment-report_en.pdf,biologics,zefylti,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. mobilisation of peripheral blood progenitor cells (pbpcs). treatment of persistent neutropenia in patients with advanced hiv infection.,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. mobilisation of peripheral blood progenitor cells (pbpcs). treatment of persistent neutropenia in patients with advanced hiv infection.,<neutropenia>; <febrile neutropenia>; <hiv infections>,curateq biologics s.r.o.,curateq,ema/1684/2025,filgrastim,no,no,solution,emea/h/c/006400/0000,na,
subcutaneous; intravenous,,,authorised,TGA,approved,02.05.2013,2013,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neutropenia>,auspar-filgrastim-131003.pdf,biologics,zarzio,"to decrease the incidence of infection, as manifested by febrile neutropenia, in patients with non-myeloid malignancies receiving myelosuppressive anticancer drugs in doses not usually requiring bone marrow transplantation.",no,"to decrease the incidence of infection, as manifested by febrile neutropenia, in patients with non-myeloid malignancies receiving myelosuppressive anticancer drugs in doses not usually requiring bone marrow transplantation.",<neutropenia>,sandoz pty ltd,sandoz,195065 and 195066,filgrastim,no,no,solution,pm-2011-03860-3-4,na,
subcutaneous; intravenous,,,authorised,TGA,approved,13.09.2010,2010,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,<neoplasms>; <acute myeloid leukemia>; <neutropenia>; <hiv infections>,auspar-nivestim.pdf,biologics,nivestim,to decrease the incidence of infection in patients with non-myeloid malignancies receiving myelosuppressive anti-cancer drugs; for reducing the duration of neutropenia in patients undergoing chemotherapy for acute myeloid leukaemia; for the mobilisation of peripheral blood progenitor cells; for reducing the duration of neutropenia following bone marrow transplantation; for chronic administration to increase neutrophil counts in patients with severe chronic neutropenia; in patients with hiv infection for reversal of neutropenia.,no,to decrease the incidence of infection in patients with non-myeloid malignancies receiving myelosuppressive anti-cancer drugs; for reducing the duration of neutropenia in patients undergoing chemotherapy for acute myeloid leukaemia; for the mobilisation of peripheral blood progenitor cells; for reducing the duration of neutropenia following bone marrow transplantation; for chronic administration to increase neutrophil counts in patients with severe chronic neutropenia; in patients with hiv infection for reversal of neutropenia.,"<neoplasms>; <leukemia, myeloid, acute>; <hiv infections>",hospira pty ltd,hospira,"160106, 160108, 160107",filgrastim,no,no,solution,pm-2009-00676-3-4,na,
subcutaneous; intravenous,,,authorised,TGA,approved,16.08.2011,2011,neoplasms; diseases of the blood and blood-forming organs; infectious and parasitic diseases,"<neoplasms>; <leukemia, myeloid, acute>; <neutropenia>; <hiv infections>",auspar-tevagrastim-1.pdf,biologics,tevagrastim,to decrease the incidence of infection in patients with nonmyeloid malignancies receiving myelosuppressive anticancer drugs; to reduce the duration of neutropenia in patients undergoing chemotherapy for acute myeloid leukaemia; for the mobilisation of peripheral blood progenitor cells; to reduce the duration of neutropenia following bone marrow transplantation; for chronic administration to increase neutrophil counts in patients with severe chronic neutropenia; in patients with hiv infection for reversal of neutropenia.,no,to decrease the incidence of infection in patients with nonmyeloid malignancies receiving myelosuppressive anticancer drugs; to reduce the duration of neutropenia in patients undergoing chemotherapy for acute myeloid leukaemia; for the mobilisation of peripheral blood progenitor cells; to reduce the duration of neutropenia following bone marrow transplantation; for chronic administration to increase neutrophil counts in patients with severe chronic neutropenia; in patients with hiv infection for reversal of neutropenia.,"<neoplasms>; <leukemia, myeloid, acute>; <neutropenia>; <hiv infections>",aspen pharmacare australia pty ltd,aspen,163657 and 163677,filgrastim,no,no,solution,pm-2009-1996-3-4,na,
intravenous,03.09.2014,2014.0,withdrawn,EMA,approved,21.05.2015,2015,neoplasms; diseases of the respiratory system,<lung neoplasms>,nivolumab-bms-epar-public-assessment-report_en.pdf,biologics,nivolumab bms,treatment of locally advanced or metastatic squamous nsclc after prior chemotherapy in adults,no,treatment of locally advanced or metastatic non-small cell lung cancer (nsclc) after prior chemotherapy,<lung neoplasms>,bristol-myers squibb pharma eeig,bristol-myers squibb,ema/chmp/392114/2015,nivolumab,no,no,solution,emea/h/c/003840/0000,na,
intravenous,02.09.2014,2014.0,authorised,EMA,approved,23.04.2015,2015,neoplasms; diseases of the skin,<melanoma>,opdivo-epar-public-assessment-report_en.pdf,biologics,opdivo,treatment of advanced (unresectable or metastatic) melanoma in adults,no,treatment of advanced (unresectable or metastatic) melanoma in adults,<melanoma>,bristol-myers squibb pharma eeig,bristol-myers squibb,ema/chmp/76688/2015,nivolumab,no,no,concentrate,emea/h/c/003985/0000,na,
intravenous,24.12.2013,2013.0,authorised,PMDA,approved,26.06.2014,2014,neoplasms,<melanoma>,000209430.pdf,biologics,opdivo,treatment of unresectable malignant melanoma,no,malignant melanoma,<melanoma>,"ono pharmaceutical co., ltd.",ono,000209430,nivolumab,no,yes,injection,,na,
intravenous,21.07.2015,2015.0,authorised,PMDA,approved,30.11.2015,2015,neoplasms; diseases of the respiratory system,<melanoma>; <lung neoplasms>,000216478.pdf,biologics,opdivo,"treatment of unresectable malignant melanoma; treatment of unresectable, advanced or recurrent non-small cell lung cancer",yes,"treatment of unresectable malignant melanoma; treatment of unresectable, advanced or recurrent non-small cell lung cancer",<melanoma>; <lung neoplasms>,"ono pharmaceutical co., ltd.",ono,000216478,nivolumab,yes,no,injection,,,
intravenous,18.03.2016,2016.0,authorised,PMDA,approved,11.11.2016,2016,neoplasms; diseases of the blood and blood-forming organs,<classical hodgkin lymphoma>,000223200.pdf,biologics,opdivo,treatment of relapsed or refractory classical hodgkin lymphoma,yes,treatment of relapsed or refractory classical hodgkin lymphoma,<classical hodgkin lymphoma>,"ono pharmaceutical co., ltd.",ono,000223200,nivolumab,yes,yes,injection,,,
intravenous,27.07.2016,2016.0,authorised,PMDA,approved,,2017,neoplasms,<head and neck neoplasms>,000223201.pdf,biologics,opdivo,treatment of recurrent or distant metastatic head and neck cancer,yes,treatment of recurrent or distant metastatic head and neck cancer,<head and neck neoplasms>,"ono pharmaceutical co., ltd.",ono,000223201,nivolumab,yes,no,injection,,,
intravenous,11.12.2015,2015.0,authorised,PMDA,approved,05.08.2016,2016,neoplasms; diseases of the genitourinary system,<renal cell carcinoma>,000223202.pdf,biologics,opdivo,treatment of unresectable or metastatic renal cell carcinoma,yes,treatment of unresectable or metastatic renal cell carcinoma,<renal cell carcinoma>,"ono pharmaceutical co., ltd.",ono,000223202,nivolumab,yes,no,injection,,,
intravenous,27.12.2016,2016.0,authorised,PMDA,approved,22.08.2017,2017,neoplasms; diseases of the digestive system,<gastric cancer>,000223203.pdf,biologics,opdivo,treatment of unresectable advanced or recurrent gastric cancer that has progressed after cancer chemotherapy,yes,treatment of unresectable advanced or recurrent gastric cancer,<gastric cancer>,"ono pharmaceutical co., ltd.",ono,000223203,nivolumab,yes,no,injection,,,
intravenous,29.09.2017,2017.0,authorised,PMDA,approved,13.04.2018,2018,neoplasms; diseases of the respiratory system; diseases of the genitourinary system; diseases of the blood and blood-forming organs,"<melanoma>; <lung neoplasms>; <carcinoma, renal cell>; <hodgkin disease>; <head and neck neoplasms>; <stomach neoplasms>",000232984.pdf,biologics,opdivo,"treatment of unresectable malignant melanoma; treatment of unresectable, advanced or recurrent non-small cell lung cancer; treatment of unresectable or metastatic renal cell carcinoma; treatment of relapsed or refractory classical hodgkin lymphoma; treatment of recurrent or distant metastatic head and neck cancer; treatment of unresectable, advanced or recurrent gastric cancer that has progressed after cancer chemotherapy",yes,treatment of unresectable malignant melanoma,<melanoma>,"ono pharmaceutical co., ltd.",ono,000232984,nivolumab,yes,yes,injection,,,
intravenous,22.12.2017,2017.0,authorised,PMDA,approved,03.08.2018,2018,neoplasms; diseases of the respiratory system; diseases of the digestive system,"<melanoma>; <lung neoplasms>; <carcinoma, renal cell>; <hodgkin disease>; <head and neck neoplasms>; <stomach neoplasms>; <mesothelioma>",000233403.pdf,biologics,opdivo,"treatment of unresectable malignant melanoma; treatment of unresectable, advanced or recurrent non-small cell lung cancer; treatment of unresectable or metastatic renal cell carcinoma; treatment of relapsed or refractory classical hodgkin lymphoma; treatment of recurrent or distant metastatic head and neck cancer; treatment of unresectable, advanced or recurrent gastric cancer that has progressed after cancer chemotherapy; treatment of unresectable, advanced or recurrent malignant pleural mesothelioma that has progressed after cancer chemotherapy",yes,,not reported,"ono pharmaceutical co., ltd.",ono,000233403,nivolumab,yes,yes,infusion,,,
intravenous,28.03.2019,2019.0,authorised,PMDA,approved,09.01.2020,2020,neoplasms; diseases of the digestive system,<colorectal neoplasms>; <esophageal neoplasms>,000241165.pdf,biologics,opdivo,"treatment of unresectable, advanced or recurrent microsatellite instability-high (msi-high) colorectal cancer that has progressed after cancer chemotherapy; treatment of unresectable, advanced or recurrent esophageal cancer that has progressed after cancer chemotherapy",yes,"treatment of unresectable, advanced or recurrent microsatellite instability-high (msi-high) colorectal cancer that has progressed after cancer chemotherapy; treatment of unresectable, advanced or recurrent esophageal cancer that has progressed after cancer chemotherapy",<colorectal neoplasms>; <esophageal neoplasms>,"ono pharmaceutical co., ltd.",ono,000241165,nivolumab,yes,no,injection,,,
intravenous,12.11.2019,2019.0,authorised,PMDA,approved,15.07.2020,2020,neoplasms; diseases of the digestive system,<colorectal neoplasms>,000244664.pdf,biologics,opdivo,"unresectable, advanced or recurrent microsatellite instability-high (msi-high) colorectal cancer that has progressed after cancer chemotherapy",yes,"unresectable, advanced or recurrent microsatellite instability-high (msi-high) colorectal cancer that has progressed after cancer chemotherapy",<colorectal neoplasms>,"ono pharmaceutical co., ltd.",ono,000244664,nivolumab,yes,no,injection,,,
intravenous,10.12.2020,2020.0,authorised,PMDA,approved,,2021,neoplasms; diseases of the digestive system,<gastric cancer>; <esophageal neoplasms>,000246571.pdf,biologics,opdivo,"treatment of unresectable, advanced or recurrent gastric cancer; adjuvant therapy of esophageal cancer",yes,"treatment of unresectable, advanced or recurrent gastric cancer previously untreated with chemotherapy; adjuvant therapy of esophageal cancer",<gastric neoplasms>; <esophageal neoplasms>,"ono pharmaceutical co., ltd.",ono,000246571,nivolumab,yes,no,injection,,,
intravenous,06.01.2015,2015.0,authorised,TGA,approved,07.01.2016,2016,neoplasms; diseases of the respiratory system,<melanoma>,auspar-nivolumab-160823.pdf,biologics,opdivo,treatment of patients with unresectable or metastatic melanoma,no,treatment of patients with unresectable or metastatic melanoma or squamous cell non-small cell lung cancer (sq nsclc),"<melanoma>; <carcinoma, non-small-cell lung>",bristol-myers squibb australia pty ltd,bristol-myers squibb,231867; 231868,nivolumab,no,no,concentrate,pm-2014-03852-1-4,na,
intravenous,,,authorised,TGA,approved,16.11.2016,2016,neoplasms; diseases of the genitourinary system,<renal cell carcinoma>,auspar-nivolumab-171026.pdf,biologics,opdivo,treatment of patients with advanced clear cell renal cell carcinoma after prior anti-angiogenic therapy in adults,yes,treatment of patients with advanced renal cell carcinoma (rcc),<renal cell carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868",nivolumab,yes,no,concentrate,pm-2015-03579-1-4,,
intravenous,,,authorised,TGA,approved,26.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs,<hodgkin disease>,auspar-nivolumab-171031.pdf,biologics,opdivo,treatment of adult patients with relapsed or refractory classical hodgkin lymphoma (chl) after autologous stem cell transplant and treatment with brentuximab vedotin.,yes,treatment of patients with relapsed or refractory classical hodgkin lymphoma (chl) following autologous stem cell transplant and treatment with brentuximab vedotin or following at least two prior therapies in patients who are not candidates for asct.,<hodgkin disease>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868",nivolumab,yes,no,concentrate,pm-2016-0712-1-4,,
intravenous,23.10.2017,2017.0,authorised,TGA,approved,23.04.2018,2018,neoplasms; diseases of the skin,<melanoma>,auspar-nivolumab-180806.pdf,biologics,opdivo,adjuvant treatment of patients with melanoma with involvement of lymph nodes or metastatic disease who have undergone complete resection.,yes,"adjuvant treatment of patients with completely resected stage iii or stage iv melanoma, as monotherapy.",<melanoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,231867 and 231868,nivolumab,yes,no,concentrate,pm-2017-03752-1-4,,
intravenous,31.01.2017,2017.0,authorised,TGA,approved,06.02.2018,2018,neoplasms; diseases of the genitourinary system,<urothelial carcinoma>,auspar-nivolumab-191028.pdf,biologics,opdivo,treatment of patients with locally advanced unresectable or metastatic urothelial carcinoma after prior platinum-containing therapy.,yes,treatment of patients with locally advanced unresectable or metastatic urothelial carcinoma after prior platinum-containing therapy.,<urothelial carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,aust r 231867; aust r 231868,nivolumab,yes,no,concentrate,pm-2016-03898-1-4,,
intravenous,01.08.2017,2017.0,authorised,TGA,approved,17.09.2018,2018,neoplasms; diseases of the digestive system,<hepatocellular carcinoma>,auspar-nivolumab-200124.pdf,biologics,opdivo,hepatocellular carcinoma,yes,"opdivo, as monotherapy is indicated for the treatment of adult patients with hepatocellular carcinoma after prior sorafenib therapy.",<hepatocellular carcinoma>,bristol-myers squibb australia pty. ltd.,bristol-myers squibb,"231867, 231868",nivolumab,yes,no,concentrate,pm-2017-02209-1-4,,
intravenous,02.08.2021,2021.0,authorised,TGA,approved,14.07.2022,2022,neoplasms; diseases of the genitourinary system,<urothelial carcinoma>,auspar-opdivo-230606.pdf,biologics,opdivo,"opdivo, as monotherapy, is indicated for the adjuvant treatment of patients with muscle invasive urothelial carcinoma (miuc) who are at high risk of recurrence after undergoing radical resection of miuc.",yes,"opdivo, as monotherapy, is indicated for the adjuvant treatment of patients with muscle invasive urothelial carcinoma (miuc) who are at high risk of recurrence after undergoing radical resection of miuc.",<urothelial carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868, 318057",nivolumab,yes,no,concentrate,pm-2021-02518-1-4,,
infusion,31.03.2022,2022.0,authorised,TGA,approved,17.02.2023,2023,neoplasms; diseases of the respiratory system,<lung neoplasms>,auspar-opdivo-240903.pdf,biologics,opdivo,neoadjuvant treatment of patients with resectable non-small cell lung cancer (nsclc),yes,neoadjuvant treatment of patients with resectable non-small cell lung cancer (nsclc),<non-small cell lung carcinoma>,bristol-myers squibb australia pty ltd,bristol-myers squibb,"231867, 231868, 318057",nivolumab,yes,no,concentrate,pm-2022-00374-1-4,,
subcutaneous,31.01.2024,2024.0,authorised,EMA,approved,30.01.2025,2025,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,dyrupeg-epar-public-assessment-report_en.pdf,biologics,dyrupeg,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (except chronic myeloid leukaemia and myelodysplastic syndromes).,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,curateq biologics s.r.o.,curateq,ema/57953/2025,pegfilgrastim,yes,no,solution,emea/h/c/006407/0000,,
subcutaneous,03.11.2017,2017.0,authorised,EMA,approved,20.09.2018,2018,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,fulphila-public-assessment-report_en.pdf,biologics,fulphila,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes),<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,mylan s.a.s,mylan,ema/724003/2018,pegfilgrastim,no,no,solution,emea/h/c/004915/0000,na,
subcutaneous,06.11.2017,2017.0,authorised,EMA,approved,26.04.2019,2019,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,grasustek-epar-public-assessment-report_en.pdf,biologics,grasustek,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,juta pharma gmbh,juta,ema/chmp/323149/2019,pegfilgrastim,no,no,solution,emea/h/c/004556/0000,na,
subcutaneous,12.09.2019,2019.0,authorised,EMA,approved,17.09.2020,2020,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,nyvepria-epar-public-assessment-report_en.pdf,biologics,nyvepria,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignancy>,pfizer europe ma eeig,pfizer,ema/603684/2020,pegfilgrastim,no,no,solution,emea/h/c/005085/0000,na,
subcutaneous,30.07.2019,2019.0,authorised,EMA,approved,17.10.2019,2019,neoplasms; diseases of the blood and blood-forming organs,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,pegfilgrastim-mundipharma-epar-public-assessment-report_en.pdf,biologics,pegfilgrastim mundipharma,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,yes,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,mundipharma biologics s.l.,mundipharma,ema/chmp/645013/2019,pegfilgrastim,no,no,solution,emea/h/c/005312/0000,na,
